,x axis,y axis,z axis,tester,activity
419549,31,27,52,m3,Pour_water
419550,31,27,52,m3,Pour_water
419551,31,28,53,m3,Pour_water
419552,31,28,53,m3,Pour_water
419553,31,29,53,m3,Pour_water
419554,31,27,52,m3,Pour_water
419555,31,28,52,m3,Pour_water
419556,32,29,52,m3,Pour_water
419557,32,28,53,m3,Pour_water
419558,30,27,53,m3,Pour_water
419559,31,28,53,m3,Pour_water
419560,32,28,53,m3,Pour_water
419561,31,28,53,m3,Pour_water
419562,31,28,52,m3,Pour_water
419563,31,27,53,m3,Pour_water
419564,31,29,53,m3,Pour_water
419565,31,28,54,m3,Pour_water
419566,31,29,53,m3,Pour_water
419567,30,29,53,m3,Pour_water
419568,30,28,53,m3,Pour_water
419569,31,27,53,m3,Pour_water
419570,31,27,52,m3,Pour_water
419571,33,28,52,m3,Pour_water
419572,32,28,54,m3,Pour_water
419573,31,28,53,m3,Pour_water
419574,31,29,57,m3,Pour_water
419575,31,32,57,m3,Pour_water
419576,31,32,58,m3,Pour_water
419577,33,32,59,m3,Pour_water
419578,35,36,56,m3,Pour_water
419579,37,37,55,m3,Pour_water
419580,39,39,54,m3,Pour_water
419581,39,40,53,m3,Pour_water
419582,39,39,50,m3,Pour_water
419583,39,37,50,m3,Pour_water
419584,39,36,49,m3,Pour_water
419585,39,37,48,m3,Pour_water
419586,39,34,48,m3,Pour_water
419587,40,35,49,m3,Pour_water
419588,38,35,49,m3,Pour_water
419589,38,36,49,m3,Pour_water
419590,38,36,50,m3,Pour_water
419591,39,34,50,m3,Pour_water
419592,39,36,49,m3,Pour_water
419593,36,35,51,m3,Pour_water
419594,36,31,52,m3,Pour_water
419595,36,33,51,m3,Pour_water
419596,37,37,51,m3,Pour_water
419597,39,40,52,m3,Pour_water
419598,38,38,51,m3,Pour_water
419599,38,39,52,m3,Pour_water
419600,38,41,55,m3,Pour_water
419601,40,40,53,m3,Pour_water
419602,38,39,50,m3,Pour_water
419603,39,39,49,m3,Pour_water
419604,38,38,53,m3,Pour_water
419605,38,40,54,m3,Pour_water
419606,39,41,51,m3,Pour_water
419607,38,43,50,m3,Pour_water
419608,39,41,53,m3,Pour_water
419609,40,40,51,m3,Pour_water
419610,37,42,50,m3,Pour_water
419611,37,40,53,m3,Pour_water
419612,38,38,52,m3,Pour_water
419613,37,38,50,m3,Pour_water
419614,37,38,53,m3,Pour_water
419615,38,38,53,m3,Pour_water
419616,38,37,49,m3,Pour_water
419617,38,37,51,m3,Pour_water
419618,37,36,53,m3,Pour_water
419619,37,36,50,m3,Pour_water
419620,36,35,50,m3,Pour_water
419621,35,32,52,m3,Pour_water
419622,36,30,51,m3,Pour_water
419623,35,30,52,m3,Pour_water
419624,34,26,51,m3,Pour_water
419625,32,29,53,m3,Pour_water
419626,31,27,52,m3,Pour_water
419627,33,28,51,m3,Pour_water
419628,33,27,52,m3,Pour_water
419629,32,26,52,m3,Pour_water
419630,33,27,53,m3,Pour_water
419631,32,27,53,m3,Pour_water
419632,31,24,50,m3,Pour_water
419633,32,26,53,m3,Pour_water
419634,31,23,51,m3,Pour_water
419635,32,24,51,m3,Pour_water
419636,32,25,51,m3,Pour_water
419637,30,24,51,m3,Pour_water
419638,31,23,51,m3,Pour_water
419639,29,22,50,m3,Pour_water
419640,29,21,50,m3,Pour_water
419641,29,21,51,m3,Pour_water
419642,29,22,51,m3,Pour_water
419643,31,22,51,m3,Pour_water
419644,30,21,50,m3,Pour_water
419645,28,21,50,m3,Pour_water
419646,28,23,51,m3,Pour_water
419647,28,22,50,m3,Pour_water
419648,29,21,50,m3,Pour_water
419649,28,21,49,m3,Pour_water
419650,29,21,49,m3,Pour_water
419651,28,20,49,m3,Pour_water
419652,29,21,49,m3,Pour_water
419653,28,21,49,m3,Pour_water
419654,28,21,48,m3,Pour_water
419655,28,20,48,m3,Pour_water
419656,27,20,48,m3,Pour_water
419657,27,21,47,m3,Pour_water
419658,27,21,48,m3,Pour_water
419659,28,20,48,m3,Pour_water
419660,27,18,48,m3,Pour_water
419661,28,20,48,m3,Pour_water
419662,28,20,48,m3,Pour_water
419663,28,21,48,m3,Pour_water
419664,26,21,47,m3,Pour_water
419665,26,20,48,m3,Pour_water
419666,27,22,48,m3,Pour_water
419667,27,20,47,m3,Pour_water
419668,26,20,47,m3,Pour_water
419669,24,17,46,m3,Pour_water
419670,24,18,47,m3,Pour_water
419671,26,18,48,m3,Pour_water
419672,27,20,45,m3,Pour_water
419673,26,19,47,m3,Pour_water
419674,26,19,47,m3,Pour_water
419675,25,19,46,m3,Pour_water
419676,27,18,45,m3,Pour_water
419677,25,19,46,m3,Pour_water
419678,25,18,46,m3,Pour_water
419679,26,20,46,m3,Pour_water
419680,25,18,47,m3,Pour_water
419681,25,18,46,m3,Pour_water
419682,27,20,45,m3,Pour_water
419683,28,18,45,m3,Pour_water
419684,25,17,46,m3,Pour_water
419685,26,17,47,m3,Pour_water
419686,26,17,46,m3,Pour_water
419687,26,18,45,m3,Pour_water
419688,25,19,46,m3,Pour_water
419689,26,19,44,m3,Pour_water
419690,26,18,46,m3,Pour_water
419691,24,16,45,m3,Pour_water
419692,26,18,44,m3,Pour_water
419693,25,19,45,m3,Pour_water
419694,25,18,46,m3,Pour_water
419695,27,18,46,m3,Pour_water
419696,26,18,46,m3,Pour_water
419697,26,18,44,m3,Pour_water
419698,25,19,44,m3,Pour_water
419699,26,18,45,m3,Pour_water
419700,24,16,46,m3,Pour_water
419701,25,17,44,m3,Pour_water
419702,24,17,44,m3,Pour_water
419703,23,17,45,m3,Pour_water
419704,27,18,45,m3,Pour_water
419705,25,17,44,m3,Pour_water
419706,26,18,45,m3,Pour_water
419707,25,18,44,m3,Pour_water
419708,26,19,45,m3,Pour_water
419709,25,18,45,m3,Pour_water
419710,26,17,44,m3,Pour_water
419711,25,17,44,m3,Pour_water
419712,25,16,45,m3,Pour_water
419713,25,17,45,m3,Pour_water
419714,25,18,45,m3,Pour_water
419715,26,17,45,m3,Pour_water
419716,24,18,45,m3,Pour_water
419717,26,17,45,m3,Pour_water
419718,26,18,46,m3,Pour_water
419719,25,18,43,m3,Pour_water
419720,25,17,45,m3,Pour_water
419721,25,18,45,m3,Pour_water
419722,25,18,45,m3,Pour_water
419723,26,18,44,m3,Pour_water
419724,25,17,45,m3,Pour_water
419725,26,17,44,m3,Pour_water
419726,26,17,45,m3,Pour_water
419727,25,19,45,m3,Pour_water
419728,27,18,45,m3,Pour_water
419729,25,18,45,m3,Pour_water
419730,24,19,44,m3,Pour_water
419731,25,19,45,m3,Pour_water
419732,26,16,45,m3,Pour_water
419733,24,18,46,m3,Pour_water
419734,25,17,45,m3,Pour_water
419735,25,17,45,m3,Pour_water
419736,25,16,45,m3,Pour_water
419737,26,17,45,m3,Pour_water
419738,24,18,45,m3,Pour_water
419739,25,18,45,m3,Pour_water
419740,26,18,45,m3,Pour_water
419741,25,19,45,m3,Pour_water
419742,26,19,47,m3,Pour_water
419743,25,19,46,m3,Pour_water
419744,26,18,46,m3,Pour_water
419745,25,18,46,m3,Pour_water
419746,26,18,48,m3,Pour_water
419747,26,18,47,m3,Pour_water
419748,27,19,47,m3,Pour_water
419749,27,20,46,m3,Pour_water
419750,27,20,47,m3,Pour_water
419751,27,19,47,m3,Pour_water
419752,27,17,47,m3,Pour_water
419753,27,17,48,m3,Pour_water
419754,27,19,49,m3,Pour_water
419755,27,18,47,m3,Pour_water
419756,28,19,48,m3,Pour_water
419757,28,20,48,m3,Pour_water
419758,30,19,49,m3,Pour_water
419759,29,20,49,m3,Pour_water
419760,28,20,48,m3,Pour_water
419761,29,19,49,m3,Pour_water
419762,30,21,52,m3,Pour_water
419763,30,21,50,m3,Pour_water
419764,32,22,50,m3,Pour_water
419765,31,22,51,m3,Pour_water
419766,32,26,51,m3,Pour_water
419767,34,27,50,m3,Pour_water
419768,34,26,51,m3,Pour_water
419769,35,27,52,m3,Pour_water
419770,36,29,52,m3,Pour_water
419771,35,30,52,m3,Pour_water
419772,35,30,53,m3,Pour_water
419773,37,32,53,m3,Pour_water
419774,37,33,52,m3,Pour_water
419775,36,35,52,m3,Pour_water
419776,38,33,53,m3,Pour_water
419777,39,35,51,m3,Pour_water
419778,37,37,50,m3,Pour_water
419779,38,37,51,m3,Pour_water
419780,39,37,52,m3,Pour_water
419781,40,38,52,m3,Pour_water
419782,40,38,51,m3,Pour_water
419783,40,39,52,m3,Pour_water
419784,40,38,52,m3,Pour_water
419785,40,39,52,m3,Pour_water
419786,40,38,51,m3,Pour_water
419787,39,37,52,m3,Pour_water
419788,39,39,51,m3,Pour_water
419789,40,38,51,m3,Pour_water
419790,40,38,51,m3,Pour_water
419791,38,37,50,m3,Pour_water
419792,39,38,50,m3,Pour_water
419793,40,39,50,m3,Pour_water
419794,40,40,50,m3,Pour_water
419795,40,39,50,m3,Pour_water
419796,41,39,51,m3,Pour_water
419797,41,40,50,m3,Pour_water
419798,41,40,51,m3,Pour_water
419799,42,41,50,m3,Pour_water
419800,40,42,49,m3,Pour_water
419801,40,43,50,m3,Pour_water
419802,40,43,49,m3,Pour_water
419803,39,41,50,m3,Pour_water
419804,40,41,50,m3,Pour_water
419805,39,40,51,m3,Pour_water
419806,39,40,50,m3,Pour_water
419807,39,42,50,m3,Pour_water
419808,40,43,51,m3,Pour_water
419809,38,42,50,m3,Pour_water
419810,39,39,49,m3,Pour_water
419811,39,42,49,m3,Pour_water
419812,39,41,50,m3,Pour_water
419813,40,44,49,m3,Pour_water
419814,40,40,49,m3,Pour_water
419815,40,42,50,m3,Pour_water
419816,40,41,50,m3,Pour_water
419817,39,44,51,m3,Pour_water
419818,38,37,49,m3,Pour_water
419819,38,37,51,m3,Pour_water
419820,37,41,50,m3,Pour_water
419821,38,39,52,m3,Pour_water
419822,37,36,52,m3,Pour_water
419823,37,39,53,m3,Pour_water
419824,38,37,54,m3,Pour_water
419825,37,37,52,m3,Pour_water
419826,36,36,51,m3,Pour_water
419827,36,40,53,m3,Pour_water
419828,35,37,54,m3,Pour_water
419829,35,35,55,m3,Pour_water
419830,35,32,51,m3,Pour_water
419831,36,36,53,m3,Pour_water
419832,35,35,53,m3,Pour_water
419833,33,36,52,m3,Pour_water
419834,32,32,52,m3,Pour_water
419835,32,31,52,m3,Pour_water
419836,33,33,52,m3,Pour_water
419837,32,32,51,m3,Pour_water
419838,32,31,50,m3,Pour_water
419839,31,32,51,m3,Pour_water
419840,32,31,50,m3,Pour_water
419841,31,32,51,m3,Pour_water
419842,29,28,49,m3,Pour_water
419843,28,29,51,m3,Pour_water
