,x axis,y axis,z axis,tester,activity
15044,12,37,34,m5,Walk
15045,13,37,34,m5,Walk
15046,12,36,34,m5,Walk
15047,12,36,34,m5,Walk
15048,12,37,35,m5,Walk
15049,12,38,34,m5,Walk
15050,12,36,35,m5,Walk
15051,13,36,36,m5,Walk
15052,18,37,36,m5,Walk
15053,19,37,33,m5,Walk
15054,12,38,34,m5,Walk
15055,7,41,34,m5,Walk
15056,7,39,32,m5,Walk
15057,8,38,33,m5,Walk
15058,12,38,34,m5,Walk
15059,16,38,34,m5,Walk
15060,15,40,36,m5,Walk
15061,16,42,36,m5,Walk
15062,13,39,36,m5,Walk
15063,11,37,35,m5,Walk
15064,9,37,35,m5,Walk
15065,10,35,34,m5,Walk
15066,9,36,35,m5,Walk
15067,10,35,35,m5,Walk
15068,9,35,34,m5,Walk
15069,11,35,33,m5,Walk
15070,9,35,33,m5,Walk
15071,7,35,32,m5,Walk
15072,12,33,31,m5,Walk
15073,16,32,32,m5,Walk
15074,16,33,33,m5,Walk
15075,16,34,34,m5,Walk
15076,15,37,34,m5,Walk
15077,16,37,35,m5,Walk
15078,16,36,35,m5,Walk
15079,15,35,35,m5,Walk
15080,16,35,36,m5,Walk
15081,16,35,36,m5,Walk
15082,14,36,35,m5,Walk
15083,13,36,36,m5,Walk
15084,14,35,37,m5,Walk
15085,13,36,39,m5,Walk
15086,12,37,38,m5,Walk
15087,12,38,36,m5,Walk
15088,11,38,36,m5,Walk
15089,8,36,35,m5,Walk
15090,7,36,35,m5,Walk
15091,6,37,34,m5,Walk
15092,8,37,35,m5,Walk
15093,13,37,35,m5,Walk
15094,13,38,35,m5,Walk
15095,12,38,34,m5,Walk
15096,12,38,33,m5,Walk
15097,13,37,33,m5,Walk
15098,15,36,33,m5,Walk
15099,15,38,33,m5,Walk
15100,16,39,34,m5,Walk
15101,14,38,34,m5,Walk
15102,14,39,34,m5,Walk
15103,15,39,34,m5,Walk
15104,16,38,35,m5,Walk
15105,15,39,34,m5,Walk
15106,13,40,35,m5,Walk
15107,10,40,34,m5,Walk
15108,7,41,35,m5,Walk
15109,7,39,35,m5,Walk
15110,7,36,35,m5,Walk
15111,7,36,35,m5,Walk
15112,8,38,36,m5,Walk
15113,9,36,36,m5,Walk
15114,13,35,35,m5,Walk
15115,15,34,34,m5,Walk
15116,15,35,35,m5,Walk
15117,15,35,35,m5,Walk
15118,16,37,35,m5,Walk
15119,18,37,35,m5,Walk
15120,18,38,34,m5,Walk
15121,17,37,35,m5,Walk
15122,17,36,36,m5,Walk
15123,15,36,37,m5,Walk
15124,14,35,39,m5,Walk
15125,14,36,39,m5,Walk
15126,14,33,39,m5,Walk
15127,13,31,41,m5,Walk
15128,10,32,39,m5,Walk
15129,9,35,36,m5,Walk
15130,10,38,36,m5,Walk
15131,8,40,36,m5,Walk
15132,5,40,35,m5,Walk
15133,4,40,36,m5,Walk
15134,7,39,37,m5,Walk
15135,12,37,34,m5,Walk
15136,11,38,34,m5,Walk
15137,10,41,35,m5,Walk
15138,12,41,36,m5,Walk
15139,14,40,36,m5,Walk
15140,16,38,34,m5,Walk
15141,17,35,34,m5,Walk
15142,17,35,36,m5,Walk
15143,17,36,36,m5,Walk
15144,14,36,35,m5,Walk
15145,14,36,35,m5,Walk
15146,15,37,35,m5,Walk
15147,12,37,35,m5,Walk
15148,9,35,35,m5,Walk
15149,8,37,34,m5,Walk
15150,11,37,36,m5,Walk
15151,10,36,35,m5,Walk
15152,4,36,36,m5,Walk
15153,3,36,37,m5,Walk
15154,9,38,37,m5,Walk
15155,15,36,38,m5,Walk
15156,16,36,36,m5,Walk
15157,14,37,35,m5,Walk
15158,16,40,37,m5,Walk
15159,17,37,36,m5,Walk
15160,19,36,34,m5,Walk
15161,21,37,34,m5,Walk
15162,20,39,35,m5,Walk
15163,19,39,35,m5,Walk
15164,16,39,36,m5,Walk
15165,14,39,39,m5,Walk
15166,13,36,36,m5,Walk
15167,12,36,37,m5,Walk
15168,10,36,39,m5,Walk
15169,8,37,39,m5,Walk
15170,7,37,38,m5,Walk
15171,4,37,37,m5,Walk
15172,0,39,38,m5,Walk
15173,2,42,38,m5,Walk
15174,10,39,36,m5,Walk
15175,12,35,34,m5,Walk
15176,11,36,35,m5,Walk
15177,12,35,34,m5,Walk
15178,15,36,35,m5,Walk
15179,16,33,32,m5,Walk
15180,18,34,32,m5,Walk
15181,18,34,34,m5,Walk
15182,17,36,33,m5,Walk
15183,17,36,33,m5,Walk
15184,18,38,33,m5,Walk
15185,17,37,34,m5,Walk
