,x axis,y axis,z axis,tester,activity
244628,13,45,38,m4,Climb_stairs
244629,14,45,36,m4,Climb_stairs
244630,16,48,38,m4,Climb_stairs
244631,17,48,36,m4,Climb_stairs
244632,19,48,36,m4,Climb_stairs
244633,19,47,35,m4,Climb_stairs
244634,16,45,34,m4,Climb_stairs
244635,16,44,33,m4,Climb_stairs
244636,15,45,34,m4,Climb_stairs
244637,18,42,35,m4,Climb_stairs
244638,18,44,33,m4,Climb_stairs
244639,18,45,34,m4,Climb_stairs
244640,20,45,34,m4,Climb_stairs
244641,20,48,34,m4,Climb_stairs
244642,19,50,33,m4,Climb_stairs
244643,20,53,32,m4,Climb_stairs
244644,19,53,33,m4,Climb_stairs
244645,19,51,35,m4,Climb_stairs
244646,20,48,36,m4,Climb_stairs
244647,20,47,37,m4,Climb_stairs
244648,19,46,36,m4,Climb_stairs
244649,20,46,37,m4,Climb_stairs
244650,19,48,38,m4,Climb_stairs
244651,19,46,35,m4,Climb_stairs
244652,17,41,34,m4,Climb_stairs
244653,18,41,34,m4,Climb_stairs
244654,19,41,35,m4,Climb_stairs
244655,17,43,38,m4,Climb_stairs
244656,15,45,39,m4,Climb_stairs
244657,14,42,41,m4,Climb_stairs
244658,16,37,41,m4,Climb_stairs
244659,15,39,42,m4,Climb_stairs
244660,15,41,43,m4,Climb_stairs
244661,12,41,42,m4,Climb_stairs
244662,11,42,44,m4,Climb_stairs
244663,13,41,44,m4,Climb_stairs
244664,12,40,42,m4,Climb_stairs
244665,11,41,41,m4,Climb_stairs
244666,12,39,40,m4,Climb_stairs
244667,13,40,38,m4,Climb_stairs
244668,14,42,38,m4,Climb_stairs
244669,15,44,38,m4,Climb_stairs
244670,14,44,36,m4,Climb_stairs
244671,14,44,36,m4,Climb_stairs
244672,14,44,36,m4,Climb_stairs
244673,15,44,35,m4,Climb_stairs
244674,17,44,35,m4,Climb_stairs
244675,17,43,35,m4,Climb_stairs
244676,17,43,37,m4,Climb_stairs
244677,17,43,36,m4,Climb_stairs
244678,18,43,37,m4,Climb_stairs
244679,16,44,38,m4,Climb_stairs
244680,15,42,37,m4,Climb_stairs
244681,15,43,38,m4,Climb_stairs
244682,16,44,38,m4,Climb_stairs
244683,16,44,38,m4,Climb_stairs
244684,16,43,38,m4,Climb_stairs
244685,16,44,38,m4,Climb_stairs
244686,15,44,39,m4,Climb_stairs
244687,16,44,39,m4,Climb_stairs
244688,15,44,37,m4,Climb_stairs
244689,16,44,39,m4,Climb_stairs
244690,17,44,38,m4,Climb_stairs
244691,17,45,38,m4,Climb_stairs
244692,16,45,38,m4,Climb_stairs
244693,16,43,38,m4,Climb_stairs
244694,15,44,37,m4,Climb_stairs
244695,16,43,37,m4,Climb_stairs
244696,15,44,37,m4,Climb_stairs
244697,16,43,38,m4,Climb_stairs
244698,16,45,38,m4,Climb_stairs
244699,18,45,38,m4,Climb_stairs
244700,18,46,37,m4,Climb_stairs
244701,18,47,37,m4,Climb_stairs
244702,19,48,37,m4,Climb_stairs
244703,17,50,36,m4,Climb_stairs
244704,15,52,37,m4,Climb_stairs
244705,16,51,36,m4,Climb_stairs
244706,17,49,36,m4,Climb_stairs
244707,19,49,35,m4,Climb_stairs
244708,20,47,36,m4,Climb_stairs
244709,19,46,34,m4,Climb_stairs
244710,21,47,35,m4,Climb_stairs
244711,20,48,34,m4,Climb_stairs
244712,21,46,35,m4,Climb_stairs
244713,18,45,35,m4,Climb_stairs
244714,19,45,35,m4,Climb_stairs
244715,18,44,36,m4,Climb_stairs
244716,15,46,37,m4,Climb_stairs
244717,14,47,36,m4,Climb_stairs
244718,12,47,35,m4,Climb_stairs
244719,10,49,35,m4,Climb_stairs
244720,8,50,35,m4,Climb_stairs
244721,10,49,34,m4,Climb_stairs
244722,14,44,35,m4,Climb_stairs
244723,18,42,34,m4,Climb_stairs
244724,18,40,35,m4,Climb_stairs
244725,17,38,36,m4,Climb_stairs
244726,15,37,37,m4,Climb_stairs
244727,15,37,36,m4,Climb_stairs
244728,15,37,37,m4,Climb_stairs
244729,15,37,37,m4,Climb_stairs
244730,13,41,37,m4,Climb_stairs
244731,13,41,37,m4,Climb_stairs
244732,15,40,36,m4,Climb_stairs
244733,14,41,36,m4,Climb_stairs
244734,14,38,36,m4,Climb_stairs
244735,14,39,38,m4,Climb_stairs
244736,14,39,38,m4,Climb_stairs
244737,12,41,39,m4,Climb_stairs
244738,7,44,40,m4,Climb_stairs
244739,6,45,39,m4,Climb_stairs
244740,10,44,39,m4,Climb_stairs
244741,11,45,38,m4,Climb_stairs
244742,11,44,38,m4,Climb_stairs
244743,11,44,37,m4,Climb_stairs
244744,16,42,35,m4,Climb_stairs
244745,20,41,35,m4,Climb_stairs
244746,20,43,34,m4,Climb_stairs
244747,18,45,33,m4,Climb_stairs
244748,16,44,32,m4,Climb_stairs
244749,15,47,33,m4,Climb_stairs
244750,16,47,32,m4,Climb_stairs
244751,17,46,33,m4,Climb_stairs
244752,16,44,32,m4,Climb_stairs
244753,17,44,32,m4,Climb_stairs
244754,16,44,34,m4,Climb_stairs
244755,18,43,34,m4,Climb_stairs
244756,19,40,33,m4,Climb_stairs
244757,17,41,33,m4,Climb_stairs
244758,18,42,34,m4,Climb_stairs
244759,14,44,34,m4,Climb_stairs
244760,10,46,34,m4,Climb_stairs
244761,8,45,34,m4,Climb_stairs
244762,6,46,33,m4,Climb_stairs
244763,8,47,35,m4,Climb_stairs
244764,10,48,34,m4,Climb_stairs
244765,14,48,36,m4,Climb_stairs
244766,14,44,37,m4,Climb_stairs
244767,16,40,36,m4,Climb_stairs
244768,19,38,36,m4,Climb_stairs
244769,16,39,36,m4,Climb_stairs
244770,13,37,36,m4,Climb_stairs
244771,12,38,36,m4,Climb_stairs
244772,14,38,36,m4,Climb_stairs
244773,15,38,35,m4,Climb_stairs
244774,16,40,35,m4,Climb_stairs
244775,16,39,36,m4,Climb_stairs
244776,16,39,35,m4,Climb_stairs
244777,15,40,35,m4,Climb_stairs
244778,15,40,35,m4,Climb_stairs
244779,16,40,35,m4,Climb_stairs
244780,13,40,37,m4,Climb_stairs
244781,12,43,39,m4,Climb_stairs
244782,8,43,39,m4,Climb_stairs
244783,10,43,39,m4,Climb_stairs
244784,10,45,40,m4,Climb_stairs
244785,8,45,40,m4,Climb_stairs
244786,10,43,39,m4,Climb_stairs
244787,16,41,37,m4,Climb_stairs
244788,17,41,37,m4,Climb_stairs
244789,17,44,35,m4,Climb_stairs
244790,14,45,35,m4,Climb_stairs
244791,11,48,34,m4,Climb_stairs
244792,14,47,32,m4,Climb_stairs
244793,16,44,32,m4,Climb_stairs
244794,18,43,32,m4,Climb_stairs
244795,19,44,32,m4,Climb_stairs
244796,21,43,32,m4,Climb_stairs
244797,22,42,32,m4,Climb_stairs
244798,21,42,32,m4,Climb_stairs
244799,23,42,32,m4,Climb_stairs
244800,19,40,33,m4,Climb_stairs
244801,17,42,34,m4,Climb_stairs
244802,13,43,34,m4,Climb_stairs
244803,9,45,34,m4,Climb_stairs
244804,6,46,35,m4,Climb_stairs
244805,6,46,35,m4,Climb_stairs
244806,8,46,35,m4,Climb_stairs
244807,9,49,35,m4,Climb_stairs
244808,10,48,36,m4,Climb_stairs
244809,16,42,38,m4,Climb_stairs
244810,16,38,36,m4,Climb_stairs
244811,15,38,35,m4,Climb_stairs
244812,12,35,35,m4,Climb_stairs
244813,13,38,36,m4,Climb_stairs
244814,14,38,35,m4,Climb_stairs
244815,16,38,35,m4,Climb_stairs
244816,15,39,36,m4,Climb_stairs
244817,17,39,35,m4,Climb_stairs
244818,18,39,34,m4,Climb_stairs
244819,17,40,37,m4,Climb_stairs
244820,16,40,37,m4,Climb_stairs
244821,14,41,38,m4,Climb_stairs
244822,14,40,38,m4,Climb_stairs
244823,12,41,38,m4,Climb_stairs
244824,12,41,39,m4,Climb_stairs
244825,10,42,39,m4,Climb_stairs
244826,11,43,38,m4,Climb_stairs
244827,7,46,37,m4,Climb_stairs
244828,5,45,36,m4,Climb_stairs
244829,10,43,34,m4,Climb_stairs
244830,16,43,33,m4,Climb_stairs
244831,17,42,33,m4,Climb_stairs
244832,16,42,32,m4,Climb_stairs
244833,16,43,31,m4,Climb_stairs
244834,16,43,31,m4,Climb_stairs
244835,14,43,32,m4,Climb_stairs
244836,15,44,31,m4,Climb_stairs
244837,16,44,30,m4,Climb_stairs
244838,16,42,31,m4,Climb_stairs
244839,18,42,31,m4,Climb_stairs
244840,18,40,32,m4,Climb_stairs
244841,18,41,31,m4,Climb_stairs
244842,19,39,33,m4,Climb_stairs
244843,19,39,32,m4,Climb_stairs
244844,19,39,33,m4,Climb_stairs
244845,15,40,33,m4,Climb_stairs
244846,9,43,32,m4,Climb_stairs
244847,3,46,32,m4,Climb_stairs
244848,0,48,32,m4,Climb_stairs
244849,0,47,33,m4,Climb_stairs
244850,5,47,33,m4,Climb_stairs
244851,13,46,34,m4,Climb_stairs
244852,19,41,34,m4,Climb_stairs
244853,19,38,35,m4,Climb_stairs
244854,20,36,34,m4,Climb_stairs
244855,15,38,33,m4,Climb_stairs
244856,14,38,33,m4,Climb_stairs
