,x axis,y axis,z axis,tester,activity
30860,13,36,31,f3,Walk
30861,13,36,33,f3,Walk
30862,12,36,31,f3,Walk
30863,12,36,31,f3,Walk
30864,13,36,32,f3,Walk
30865,13,34,31,f3,Walk
30866,12,35,32,f3,Walk
30867,12,36,31,f3,Walk
30868,11,36,32,f3,Walk
30869,12,36,32,f3,Walk
30870,12,37,33,f3,Walk
30871,13,36,34,f3,Walk
30872,12,38,33,f3,Walk
30873,12,39,33,f3,Walk
30874,14,38,34,f3,Walk
30875,13,38,33,f3,Walk
30876,12,37,34,f3,Walk
30877,13,39,35,f3,Walk
30878,12,39,35,f3,Walk
30879,14,39,36,f3,Walk
30880,12,38,34,f3,Walk
30881,13,38,34,f3,Walk
30882,14,39,34,f3,Walk
30883,13,39,35,f3,Walk
30884,13,39,35,f3,Walk
30885,12,37,34,f3,Walk
30886,14,39,35,f3,Walk
30887,14,39,34,f3,Walk
30888,13,40,34,f3,Walk
30889,14,38,34,f3,Walk
30890,13,38,33,f3,Walk
30891,11,38,33,f3,Walk
30892,9,39,34,f3,Walk
30893,10,39,33,f3,Walk
30894,13,37,33,f3,Walk
30895,11,38,32,f3,Walk
30896,9,37,30,f3,Walk
30897,10,37,31,f3,Walk
30898,12,37,30,f3,Walk
30899,14,37,31,f3,Walk
30900,15,36,31,f3,Walk
30901,13,36,31,f3,Walk
30902,12,35,30,f3,Walk
30903,12,36,29,f3,Walk
30904,10,37,29,f3,Walk
30905,11,36,29,f3,Walk
30906,12,37,30,f3,Walk
30907,13,38,30,f3,Walk
30908,13,35,31,f3,Walk
30909,12,35,32,f3,Walk
30910,14,35,30,f3,Walk
30911,12,35,31,f3,Walk
30912,13,36,31,f3,Walk
30913,12,37,32,f3,Walk
30914,12,37,32,f3,Walk
30915,12,37,32,f3,Walk
30916,13,37,32,f3,Walk
30917,12,37,32,f3,Walk
30918,12,38,32,f3,Walk
30919,11,38,32,f3,Walk
30920,10,37,32,f3,Walk
30921,9,36,31,f3,Walk
30922,9,37,31,f3,Walk
30923,10,35,30,f3,Walk
30924,13,36,31,f3,Walk
30925,15,35,32,f3,Walk
30926,14,34,31,f3,Walk
30927,13,34,31,f3,Walk
30928,12,36,31,f3,Walk
