,x axis,y axis,z axis,tester,activity
156290,35,33,47,f1,Descend_stairs
156291,35,33,47,f1,Descend_stairs
156292,36,36,47,f1,Descend_stairs
156293,35,37,46,f1,Descend_stairs
156294,34,37,46,f1,Descend_stairs
156295,36,37,42,f1,Descend_stairs
156296,34,36,41,f1,Descend_stairs
156297,30,44,50,f1,Descend_stairs
156298,30,40,47,f1,Descend_stairs
156299,26,38,45,f1,Descend_stairs
156300,22,47,57,f1,Descend_stairs
156301,21,35,46,f1,Descend_stairs
156302,19,39,45,f1,Descend_stairs
156303,17,42,53,f1,Descend_stairs
156304,17,35,48,f1,Descend_stairs
156305,18,36,46,f1,Descend_stairs
156306,17,38,47,f1,Descend_stairs
156307,17,36,45,f1,Descend_stairs
156308,15,33,43,f1,Descend_stairs
156309,13,34,43,f1,Descend_stairs
156310,13,34,43,f1,Descend_stairs
156311,11,30,42,f1,Descend_stairs
156312,13,28,44,f1,Descend_stairs
156313,15,32,44,f1,Descend_stairs
156314,17,33,42,f1,Descend_stairs
156315,14,32,39,f1,Descend_stairs
156316,14,33,38,f1,Descend_stairs
156317,16,34,38,f1,Descend_stairs
156318,15,33,38,f1,Descend_stairs
156319,13,33,38,f1,Descend_stairs
156320,13,33,39,f1,Descend_stairs
156321,15,32,38,f1,Descend_stairs
156322,11,27,39,f1,Descend_stairs
156323,2,34,42,f1,Descend_stairs
156324,0,38,37,f1,Descend_stairs
156325,3,36,34,f1,Descend_stairs
156326,8,34,34,f1,Descend_stairs
156327,11,36,34,f1,Descend_stairs
156328,13,34,36,f1,Descend_stairs
156329,16,35,36,f1,Descend_stairs
156330,16,35,34,f1,Descend_stairs
156331,17,36,35,f1,Descend_stairs
156332,18,36,35,f1,Descend_stairs
156333,18,35,35,f1,Descend_stairs
156334,17,35,34,f1,Descend_stairs
156335,17,35,35,f1,Descend_stairs
156336,17,34,35,f1,Descend_stairs
156337,15,36,35,f1,Descend_stairs
156338,11,36,36,f1,Descend_stairs
156339,10,35,36,f1,Descend_stairs
156340,13,32,36,f1,Descend_stairs
156341,13,36,39,f1,Descend_stairs
156342,7,37,41,f1,Descend_stairs
156343,2,36,39,f1,Descend_stairs
156344,2,37,40,f1,Descend_stairs
156345,0,38,41,f1,Descend_stairs
156346,4,35,39,f1,Descend_stairs
156347,12,35,40,f1,Descend_stairs
156348,14,34,41,f1,Descend_stairs
156349,16,33,41,f1,Descend_stairs
156350,18,33,38,f1,Descend_stairs
156351,19,33,37,f1,Descend_stairs
156352,19,35,36,f1,Descend_stairs
156353,21,37,37,f1,Descend_stairs
156354,21,35,36,f1,Descend_stairs
156355,23,36,36,f1,Descend_stairs
156356,19,36,36,f1,Descend_stairs
156357,15,35,36,f1,Descend_stairs
156358,14,36,36,f1,Descend_stairs
156359,11,35,36,f1,Descend_stairs
156360,12,35,37,f1,Descend_stairs
156361,9,36,37,f1,Descend_stairs
156362,1,35,37,f1,Descend_stairs
156363,0,36,31,f1,Descend_stairs
156364,0,37,31,f1,Descend_stairs
156365,5,38,35,f1,Descend_stairs
156366,5,38,37,f1,Descend_stairs
156367,6,37,36,f1,Descend_stairs
156368,12,35,35,f1,Descend_stairs
156369,18,34,37,f1,Descend_stairs
156370,17,36,37,f1,Descend_stairs
156371,16,36,35,f1,Descend_stairs
156372,16,35,34,f1,Descend_stairs
156373,17,35,35,f1,Descend_stairs
156374,18,35,36,f1,Descend_stairs
156375,18,36,35,f1,Descend_stairs
156376,18,36,35,f1,Descend_stairs
156377,18,35,35,f1,Descend_stairs
156378,19,35,33,f1,Descend_stairs
156379,18,38,35,f1,Descend_stairs
156380,15,39,34,f1,Descend_stairs
156381,15,39,35,f1,Descend_stairs
156382,15,37,34,f1,Descend_stairs
156383,3,38,38,f1,Descend_stairs
156384,0,39,36,f1,Descend_stairs
156385,0,39,35,f1,Descend_stairs
156386,0,38,39,f1,Descend_stairs
156387,10,39,42,f1,Descend_stairs
156388,11,40,40,f1,Descend_stairs
156389,12,39,37,f1,Descend_stairs
156390,14,37,34,f1,Descend_stairs
156391,16,38,35,f1,Descend_stairs
156392,16,41,36,f1,Descend_stairs
156393,16,39,36,f1,Descend_stairs
156394,19,38,34,f1,Descend_stairs
156395,19,39,35,f1,Descend_stairs
156396,18,38,35,f1,Descend_stairs
156397,17,38,34,f1,Descend_stairs
156398,17,37,35,f1,Descend_stairs
156399,17,37,36,f1,Descend_stairs
156400,18,36,36,f1,Descend_stairs
156401,15,38,36,f1,Descend_stairs
156402,14,32,37,f1,Descend_stairs
156403,15,37,39,f1,Descend_stairs
156404,15,37,35,f1,Descend_stairs
156405,2,39,36,f1,Descend_stairs
156406,0,38,30,f1,Descend_stairs
156407,0,37,31,f1,Descend_stairs
