,x axis,y axis,z axis,tester,activity
12719,13,35,34,m6,Walk
12720,11,34,33,m6,Walk
12721,12,33,34,m6,Walk
12722,12,35,33,m6,Walk
12723,12,34,34,m6,Walk
12724,12,34,34,m6,Walk
12725,13,35,35,m6,Walk
12726,12,34,35,m6,Walk
12727,13,34,35,m6,Walk
12728,13,33,36,m6,Walk
12729,12,33,36,m6,Walk
12730,13,33,36,m6,Walk
12731,13,34,36,m6,Walk
12732,13,33,36,m6,Walk
12733,13,35,37,m6,Walk
12734,12,36,38,m6,Walk
12735,10,37,37,m6,Walk
12736,11,34,36,m6,Walk
12737,11,35,36,m6,Walk
12738,12,34,36,m6,Walk
12739,14,35,35,m6,Walk
12740,13,34,35,m6,Walk
12741,12,38,34,m6,Walk
12742,11,37,34,m6,Walk
12743,12,39,34,m6,Walk
12744,11,38,33,m6,Walk
12745,11,37,33,m6,Walk
12746,12,37,33,m6,Walk
12747,12,36,33,m6,Walk
12748,12,37,33,m6,Walk
12749,14,36,32,m6,Walk
12750,13,36,34,m6,Walk
12751,13,36,34,m6,Walk
12752,11,37,34,m6,Walk
12753,10,34,35,m6,Walk
12754,9,35,35,m6,Walk
12755,8,33,36,m6,Walk
12756,6,33,36,m6,Walk
12757,6,33,35,m6,Walk
12758,12,34,36,m6,Walk
12759,16,37,37,m6,Walk
12760,18,36,37,m6,Walk
12761,16,36,35,m6,Walk
12762,12,35,36,m6,Walk
12763,10,33,37,m6,Walk
12764,13,33,36,m6,Walk
12765,13,35,36,m6,Walk
12766,14,36,35,m6,Walk
12767,14,36,37,m6,Walk
12768,15,36,37,m6,Walk
12769,14,36,36,m6,Walk
12770,14,36,37,m6,Walk
12771,14,34,36,m6,Walk
12772,13,35,36,m6,Walk
12773,14,35,37,m6,Walk
12774,13,34,36,m6,Walk
12775,12,34,35,m6,Walk
12776,7,34,37,m6,Walk
12777,5,34,35,m6,Walk
12778,8,35,35,m6,Walk
12779,12,33,33,m6,Walk
12780,14,35,34,m6,Walk
12781,11,34,32,m6,Walk
12782,11,35,33,m6,Walk
12783,12,35,33,m6,Walk
12784,14,35,34,m6,Walk
12785,15,35,34,m6,Walk
12786,14,36,34,m6,Walk
12787,14,34,33,m6,Walk
12788,14,34,34,m6,Walk
12789,12,34,36,m6,Walk
12790,13,35,35,m6,Walk
12791,13,37,34,m6,Walk
12792,13,36,34,m6,Walk
12793,13,38,35,m6,Walk
12794,12,37,34,m6,Walk
12795,13,38,35,m6,Walk
12796,12,36,37,m6,Walk
12797,11,37,34,m6,Walk
12798,3,39,34,m6,Walk
12799,6,39,35,m6,Walk
12800,11,37,38,m6,Walk
12801,13,37,38,m6,Walk
12802,15,37,35,m6,Walk
12803,15,38,35,m6,Walk
12804,17,35,35,m6,Walk
12805,17,33,34,m6,Walk
12806,16,35,34,m6,Walk
12807,14,37,36,m6,Walk
