,x axis,y axis,z axis,tester,activity
249860,12,38,35,f3,Climb_stairs
249861,12,33,35,f3,Climb_stairs
249862,12,36,34,f3,Climb_stairs
249863,12,36,33,f3,Climb_stairs
249864,12,35,35,f3,Climb_stairs
249865,13,35,34,f3,Climb_stairs
249866,12,35,34,f3,Climb_stairs
249867,12,35,34,f3,Climb_stairs
249868,11,34,34,f3,Climb_stairs
249869,11,33,34,f3,Climb_stairs
249870,12,34,34,f3,Climb_stairs
249871,12,33,34,f3,Climb_stairs
249872,11,35,33,f3,Climb_stairs
249873,13,36,34,f3,Climb_stairs
249874,12,35,34,f3,Climb_stairs
249875,11,33,34,f3,Climb_stairs
249876,12,35,34,f3,Climb_stairs
249877,13,35,34,f3,Climb_stairs
249878,12,35,35,f3,Climb_stairs
249879,12,36,35,f3,Climb_stairs
249880,11,35,34,f3,Climb_stairs
249881,12,36,34,f3,Climb_stairs
249882,12,36,35,f3,Climb_stairs
249883,12,36,36,f3,Climb_stairs
249884,12,36,35,f3,Climb_stairs
249885,11,36,33,f3,Climb_stairs
249886,12,36,35,f3,Climb_stairs
249887,12,36,35,f3,Climb_stairs
249888,13,37,34,f3,Climb_stairs
249889,12,35,35,f3,Climb_stairs
249890,12,35,35,f3,Climb_stairs
249891,13,37,35,f3,Climb_stairs
249892,13,36,35,f3,Climb_stairs
249893,13,35,34,f3,Climb_stairs
249894,11,37,36,f3,Climb_stairs
249895,13,36,35,f3,Climb_stairs
249896,12,36,37,f3,Climb_stairs
249897,12,35,37,f3,Climb_stairs
249898,13,35,37,f3,Climb_stairs
249899,14,34,36,f3,Climb_stairs
249900,14,36,38,f3,Climb_stairs
249901,14,36,37,f3,Climb_stairs
249902,14,36,37,f3,Climb_stairs
249903,13,37,37,f3,Climb_stairs
249904,13,38,39,f3,Climb_stairs
249905,12,37,38,f3,Climb_stairs
249906,12,36,37,f3,Climb_stairs
249907,11,37,36,f3,Climb_stairs
249908,10,36,36,f3,Climb_stairs
249909,10,36,35,f3,Climb_stairs
249910,10,35,34,f3,Climb_stairs
249911,9,36,33,f3,Climb_stairs
249912,7,35,33,f3,Climb_stairs
249913,9,35,33,f3,Climb_stairs
249914,11,35,32,f3,Climb_stairs
249915,13,36,33,f3,Climb_stairs
249916,14,34,32,f3,Climb_stairs
249917,12,34,34,f3,Climb_stairs
249918,12,33,32,f3,Climb_stairs
249919,11,37,33,f3,Climb_stairs
249920,13,36,32,f3,Climb_stairs
249921,11,37,32,f3,Climb_stairs
249922,13,37,33,f3,Climb_stairs
249923,14,38,34,f3,Climb_stairs
249924,14,37,34,f3,Climb_stairs
249925,12,37,35,f3,Climb_stairs
249926,13,37,36,f3,Climb_stairs
249927,12,38,35,f3,Climb_stairs
249928,11,37,36,f3,Climb_stairs
249929,12,36,35,f3,Climb_stairs
249930,11,38,36,f3,Climb_stairs
249931,12,37,35,f3,Climb_stairs
249932,10,37,35,f3,Climb_stairs
249933,10,37,35,f3,Climb_stairs
249934,7,36,35,f3,Climb_stairs
249935,5,37,35,f3,Climb_stairs
249936,9,35,34,f3,Climb_stairs
249937,7,38,36,f3,Climb_stairs
249938,8,33,33,f3,Climb_stairs
249939,13,33,33,f3,Climb_stairs
249940,15,34,34,f3,Climb_stairs
249941,15,33,34,f3,Climb_stairs
249942,16,30,34,f3,Climb_stairs
249943,14,30,34,f3,Climb_stairs
249944,14,31,34,f3,Climb_stairs
249945,11,31,33,f3,Climb_stairs
249946,12,31,33,f3,Climb_stairs
249947,12,32,36,f3,Climb_stairs
249948,12,32,36,f3,Climb_stairs
249949,11,31,35,f3,Climb_stairs
249950,11,31,36,f3,Climb_stairs
249951,12,33,38,f3,Climb_stairs
249952,13,32,37,f3,Climb_stairs
