,x axis,y axis,z axis,tester,activity
33257,12,39,36,m4,Walk
33258,12,41,34,m4,Walk
33259,13,40,36,m4,Walk
33260,13,39,36,m4,Walk
33261,13,40,36,m4,Walk
33262,12,40,36,m4,Walk
33263,13,39,36,m4,Walk
33264,13,39,37,m4,Walk
33265,11,40,37,m4,Walk
33266,10,40,39,m4,Walk
33267,11,41,38,m4,Walk
33268,10,39,40,m4,Walk
33269,12,43,40,m4,Walk
33270,16,43,38,m4,Walk
33271,16,45,39,m4,Walk
33272,18,41,39,m4,Walk
33273,20,40,37,m4,Walk
33274,19,40,37,m4,Walk
33275,18,40,39,m4,Walk
33276,18,38,40,m4,Walk
33277,18,38,41,m4,Walk
33278,16,39,40,m4,Walk
33279,17,40,41,m4,Walk
33280,16,40,41,m4,Walk
33281,16,41,41,m4,Walk
33282,16,42,39,m4,Walk
33283,16,42,40,m4,Walk
33284,16,42,40,m4,Walk
33285,14,42,38,m4,Walk
33286,14,43,39,m4,Walk
33287,13,44,38,m4,Walk
33288,9,46,40,m4,Walk
33289,11,42,41,m4,Walk
33290,16,42,38,m4,Walk
33291,17,44,38,m4,Walk
33292,15,44,38,m4,Walk
33293,16,44,36,m4,Walk
33294,14,44,36,m4,Walk
33295,15,44,35,m4,Walk
33296,17,44,35,m4,Walk
33297,20,45,35,m4,Walk
33298,18,45,34,m4,Walk
33299,16,45,36,m4,Walk
33300,17,44,35,m4,Walk
33301,15,43,36,m4,Walk
33302,15,42,34,m4,Walk
33303,14,41,35,m4,Walk
33304,14,41,35,m4,Walk
33305,13,40,36,m4,Walk
33306,12,39,35,m4,Walk
33307,9,41,35,m4,Walk
33308,9,41,36,m4,Walk
33309,12,40,36,m4,Walk
33310,13,39,34,m4,Walk
33311,17,39,35,m4,Walk
33312,16,39,34,m4,Walk
33313,12,39,36,m4,Walk
33314,12,40,36,m4,Walk
33315,13,40,37,m4,Walk
33316,12,40,37,m4,Walk
33317,15,42,36,m4,Walk
33318,15,40,36,m4,Walk
33319,14,40,36,m4,Walk
33320,15,40,36,m4,Walk
33321,16,39,37,m4,Walk
33322,15,39,37,m4,Walk
33323,15,36,37,m4,Walk
33324,15,40,37,m4,Walk
33325,14,40,37,m4,Walk
33326,11,42,36,m4,Walk
33327,7,44,35,m4,Walk
33328,6,41,35,m4,Walk
33329,8,42,33,m4,Walk
33330,12,41,32,m4,Walk
