,x axis,y axis,z axis,tester,activity
192849,47,25,17,f6,Standup_chair
192850,47,25,17,f6,Standup_chair
192851,47,26,15,f6,Standup_chair
192852,48,25,17,f6,Standup_chair
192853,48,26,16,f6,Standup_chair
192854,49,25,17,f6,Standup_chair
192855,47,26,18,f6,Standup_chair
192856,47,26,16,f6,Standup_chair
192857,47,26,17,f6,Standup_chair
192858,48,26,16,f6,Standup_chair
192859,47,25,15,f6,Standup_chair
192860,47,25,16,f6,Standup_chair
192861,48,27,17,f6,Standup_chair
192862,47,27,17,f6,Standup_chair
192863,49,24,18,f6,Standup_chair
192864,46,27,18,f6,Standup_chair
192865,49,25,18,f6,Standup_chair
192866,49,26,18,f6,Standup_chair
192867,51,25,21,f6,Standup_chair
192868,49,26,20,f6,Standup_chair
192869,48,26,20,f6,Standup_chair
192870,50,25,21,f6,Standup_chair
192871,50,24,22,f6,Standup_chair
192872,48,25,20,f6,Standup_chair
192873,51,27,20,f6,Standup_chair
192874,51,26,21,f6,Standup_chair
192875,49,26,22,f6,Standup_chair
192876,53,28,21,f6,Standup_chair
192877,54,29,22,f6,Standup_chair
192878,52,26,25,f6,Standup_chair
192879,50,27,27,f6,Standup_chair
192880,58,23,28,f6,Standup_chair
192881,49,24,26,f6,Standup_chair
192882,60,21,24,f6,Standup_chair
192883,54,20,25,f6,Standup_chair
192884,50,22,27,f6,Standup_chair
192885,51,22,28,f6,Standup_chair
192886,46,21,30,f6,Standup_chair
192887,51,17,30,f6,Standup_chair
192888,58,12,29,f6,Standup_chair
192889,49,13,31,f6,Standup_chair
192890,52,10,32,f6,Standup_chair
192891,50,11,33,f6,Standup_chair
192892,46,12,32,f6,Standup_chair
192893,49,11,32,f6,Standup_chair
192894,48,7,31,f6,Standup_chair
192895,46,8,33,f6,Standup_chair
192896,44,6,34,f6,Standup_chair
192897,47,6,33,f6,Standup_chair
192898,48,7,30,f6,Standup_chair
192899,47,5,32,f6,Standup_chair
192900,43,8,31,f6,Standup_chair
192901,40,11,31,f6,Standup_chair
192902,36,11,32,f6,Standup_chair
192903,40,12,29,f6,Standup_chair
192904,37,12,31,f6,Standup_chair
192905,36,10,34,f6,Standup_chair
192906,37,11,34,f6,Standup_chair
192907,37,14,33,f6,Standup_chair
192908,35,13,34,f6,Standup_chair
192909,36,12,33,f6,Standup_chair
192910,38,14,35,f6,Standup_chair
192911,38,13,34,f6,Standup_chair
192912,39,13,35,f6,Standup_chair
192913,40,12,36,f6,Standup_chair
192914,38,13,34,f6,Standup_chair
192915,38,14,35,f6,Standup_chair
192916,37,15,34,f6,Standup_chair
192917,38,11,35,f6,Standup_chair
192918,37,13,34,f6,Standup_chair
192919,39,13,35,f6,Standup_chair
192920,40,13,35,f6,Standup_chair
192921,40,14,35,f6,Standup_chair
192922,40,14,34,f6,Standup_chair
192923,41,12,35,f6,Standup_chair
192924,40,10,33,f6,Standup_chair
192925,40,10,34,f6,Standup_chair
192926,42,10,33,f6,Standup_chair
192927,42,7,29,f6,Standup_chair
192928,44,7,26,f6,Standup_chair
192929,42,7,30,f6,Standup_chair
192930,40,8,32,f6,Standup_chair
192931,41,11,31,f6,Standup_chair
192932,39,10,32,f6,Standup_chair
193112,49,23,18,f6,Standup_chair
193113,48,24,18,f6,Standup_chair
193114,49,24,18,f6,Standup_chair
193115,50,25,17,f6,Standup_chair
193116,50,24,17,f6,Standup_chair
193117,48,25,17,f6,Standup_chair
193118,47,25,20,f6,Standup_chair
193119,48,25,18,f6,Standup_chair
193120,49,24,19,f6,Standup_chair
193121,49,24,19,f6,Standup_chair
193122,48,25,20,f6,Standup_chair
193123,49,25,21,f6,Standup_chair
193124,48,25,21,f6,Standup_chair
193125,48,25,21,f6,Standup_chair
193126,49,25,21,f6,Standup_chair
193127,49,24,22,f6,Standup_chair
193128,48,24,24,f6,Standup_chair
193129,51,20,23,f6,Standup_chair
193130,54,22,25,f6,Standup_chair
193131,55,25,25,f6,Standup_chair
193132,56,26,23,f6,Standup_chair
193133,56,27,22,f6,Standup_chair
193134,53,28,23,f6,Standup_chair
193135,54,28,21,f6,Standup_chair
193136,56,28,18,f6,Standup_chair
193137,57,26,21,f6,Standup_chair
193138,48,30,19,f6,Standup_chair
193139,50,23,17,f6,Standup_chair
193140,48,21,20,f6,Standup_chair
193141,50,22,21,f6,Standup_chair
193142,50,21,24,f6,Standup_chair
193143,50,21,27,f6,Standup_chair
193144,52,15,28,f6,Standup_chair
193145,48,13,27,f6,Standup_chair
193146,46,12,28,f6,Standup_chair
193147,49,12,28,f6,Standup_chair
193148,48,9,31,f6,Standup_chair
193149,46,10,30,f6,Standup_chair
193150,40,12,30,f6,Standup_chair
193151,42,8,30,f6,Standup_chair
193152,40,9,31,f6,Standup_chair
193153,38,5,30,f6,Standup_chair
193154,40,0,28,f6,Standup_chair
193155,37,0,34,f6,Standup_chair
193156,38,4,32,f6,Standup_chair
193157,36,10,32,f6,Standup_chair
193158,29,9,32,f6,Standup_chair
193159,30,10,30,f6,Standup_chair
193160,30,12,32,f6,Standup_chair
193161,33,16,33,f6,Standup_chair
193162,34,18,33,f6,Standup_chair
193163,35,17,35,f6,Standup_chair
193164,37,17,34,f6,Standup_chair
193165,36,16,35,f6,Standup_chair
193166,34,14,35,f6,Standup_chair
193167,35,13,35,f6,Standup_chair
193168,36,12,35,f6,Standup_chair
193169,36,11,35,f6,Standup_chair
193170,37,12,36,f6,Standup_chair
193171,37,10,35,f6,Standup_chair
193172,37,9,35,f6,Standup_chair
193173,38,11,36,f6,Standup_chair
193174,39,11,35,f6,Standup_chair
193175,40,8,34,f6,Standup_chair
193176,42,8,30,f6,Standup_chair
193177,41,9,31,f6,Standup_chair
193178,40,9,33,f6,Standup_chair
193179,41,10,32,f6,Standup_chair
193180,42,9,32,f6,Standup_chair
193181,41,10,32,f6,Standup_chair
193182,39,10,31,f6,Standup_chair
193183,39,10,32,f6,Standup_chair
193184,36,9,32,f6,Standup_chair
193185,37,10,31,f6,Standup_chair
193186,36,10,32,f6,Standup_chair
193187,37,9,32,f6,Standup_chair
193188,36,10,33,f6,Standup_chair
193189,37,9,33,f6,Standup_chair
193190,38,10,33,f6,Standup_chair
193191,38,11,33,f6,Standup_chair
193192,38,11,32,f6,Standup_chair
193193,38,9,31,f6,Standup_chair
193194,36,9,32,f6,Standup_chair
193195,37,8,31,f6,Standup_chair
196171,54,29,24,f6,Standup_chair
196172,53,29,23,f6,Standup_chair
196173,53,29,24,f6,Standup_chair
196174,52,29,23,f6,Standup_chair
196175,53,28,25,f6,Standup_chair
196176,54,29,24,f6,Standup_chair
196177,53,28,24,f6,Standup_chair
196178,53,28,24,f6,Standup_chair
196179,54,29,24,f6,Standup_chair
196180,54,28,24,f6,Standup_chair
196181,54,27,26,f6,Standup_chair
196182,53,28,24,f6,Standup_chair
196183,54,29,25,f6,Standup_chair
196184,53,29,24,f6,Standup_chair
196185,53,29,24,f6,Standup_chair
196186,54,28,25,f6,Standup_chair
196187,54,27,24,f6,Standup_chair
196188,53,29,25,f6,Standup_chair
196189,53,27,24,f6,Standup_chair
196190,55,27,23,f6,Standup_chair
196191,54,27,24,f6,Standup_chair
196192,54,28,24,f6,Standup_chair
196193,56,26,25,f6,Standup_chair
196194,56,29,24,f6,Standup_chair
196195,50,31,22,f6,Standup_chair
196196,49,30,25,f6,Standup_chair
196197,52,29,24,f6,Standup_chair
196198,53,29,25,f6,Standup_chair
196199,51,27,25,f6,Standup_chair
196200,55,25,27,f6,Standup_chair
196201,54,26,27,f6,Standup_chair
196202,51,25,28,f6,Standup_chair
196203,54,22,27,f6,Standup_chair
196204,59,19,26,f6,Standup_chair
196205,52,25,26,f6,Standup_chair
196206,52,24,27,f6,Standup_chair
196207,58,23,23,f6,Standup_chair
196208,62,24,24,f6,Standup_chair
196209,53,25,27,f6,Standup_chair
196210,46,25,24,f6,Standup_chair
196211,58,22,25,f6,Standup_chair
196212,54,20,27,f6,Standup_chair
196213,47,18,26,f6,Standup_chair
196214,47,16,27,f6,Standup_chair
196215,46,14,30,f6,Standup_chair
196216,46,13,30,f6,Standup_chair
196217,47,12,30,f6,Standup_chair
196218,46,12,30,f6,Standup_chair
196219,44,13,29,f6,Standup_chair
196220,44,12,31,f6,Standup_chair
196221,44,10,33,f6,Standup_chair
196222,43,10,33,f6,Standup_chair
196223,44,5,36,f6,Standup_chair
196224,43,4,32,f6,Standup_chair
196225,39,4,32,f6,Standup_chair
196226,33,5,32,f6,Standup_chair
196227,35,8,33,f6,Standup_chair
196228,34,7,32,f6,Standup_chair
196229,34,10,33,f6,Standup_chair
196230,34,9,33,f6,Standup_chair
196231,35,11,34,f6,Standup_chair
196232,35,11,34,f6,Standup_chair
196233,35,12,34,f6,Standup_chair
196234,35,13,34,f6,Standup_chair
196235,35,13,35,f6,Standup_chair
196236,33,12,35,f6,Standup_chair
196237,34,15,35,f6,Standup_chair
196238,35,14,35,f6,Standup_chair
196239,34,14,35,f6,Standup_chair
196240,35,13,36,f6,Standup_chair
196241,35,12,34,f6,Standup_chair
196242,36,12,35,f6,Standup_chair
196243,36,11,35,f6,Standup_chair
196244,37,12,35,f6,Standup_chair
196245,38,11,35,f6,Standup_chair
196246,39,11,35,f6,Standup_chair
196247,38,10,34,f6,Standup_chair
196248,39,9,32,f6,Standup_chair
196249,38,10,31,f6,Standup_chair
196250,36,9,34,f6,Standup_chair
196251,37,9,33,f6,Standup_chair
196252,38,10,33,f6,Standup_chair
196253,37,10,33,f6,Standup_chair
196254,36,10,32,f6,Standup_chair
196790,52,26,20,f6,Standup_chair
196791,50,26,21,f6,Standup_chair
196792,51,24,21,f6,Standup_chair
196793,51,27,22,f6,Standup_chair
196794,49,25,21,f6,Standup_chair
196795,51,25,21,f6,Standup_chair
196796,51,24,20,f6,Standup_chair
196797,51,27,22,f6,Standup_chair
196798,51,26,21,f6,Standup_chair
196799,52,26,21,f6,Standup_chair
196800,51,25,20,f6,Standup_chair
196801,50,26,22,f6,Standup_chair
196802,53,25,19,f6,Standup_chair
196803,50,26,20,f6,Standup_chair
196804,52,26,20,f6,Standup_chair
196805,50,26,21,f6,Standup_chair
196806,52,28,21,f6,Standup_chair
196807,49,27,21,f6,Standup_chair
196808,50,26,20,f6,Standup_chair
196809,50,27,21,f6,Standup_chair
196810,50,26,22,f6,Standup_chair
196811,50,27,20,f6,Standup_chair
196812,50,25,22,f6,Standup_chair
196813,50,24,21,f6,Standup_chair
196814,52,23,24,f6,Standup_chair
196815,53,24,23,f6,Standup_chair
196816,54,23,24,f6,Standup_chair
196817,49,25,18,f6,Standup_chair
196818,50,27,16,f6,Standup_chair
196819,55,29,12,f6,Standup_chair
196820,53,30,21,f6,Standup_chair
196821,52,25,18,f6,Standup_chair
196822,51,25,20,f6,Standup_chair
196823,50,24,20,f6,Standup_chair
196824,50,22,18,f6,Standup_chair
196825,49,16,22,f6,Standup_chair
196826,46,13,22,f6,Standup_chair
196827,43,15,22,f6,Standup_chair
196828,43,15,23,f6,Standup_chair
196829,42,11,24,f6,Standup_chair
196830,43,11,26,f6,Standup_chair
196831,45,11,28,f6,Standup_chair
196832,47,12,27,f6,Standup_chair
196833,45,12,28,f6,Standup_chair
196834,41,11,29,f6,Standup_chair
196835,39,9,28,f6,Standup_chair
196836,43,0,26,f6,Standup_chair
196837,38,0,31,f6,Standup_chair
196838,34,0,30,f6,Standup_chair
196839,34,8,34,f6,Standup_chair
196840,31,14,33,f6,Standup_chair
196841,28,14,35,f6,Standup_chair
196842,29,15,36,f6,Standup_chair
196843,30,15,36,f6,Standup_chair
196844,27,20,29,f6,Standup_chair
196845,34,14,35,f6,Standup_chair
196846,35,14,35,f6,Standup_chair
196847,33,14,35,f6,Standup_chair
196848,36,11,33,f6,Standup_chair
196849,37,10,34,f6,Standup_chair
196850,36,12,34,f6,Standup_chair
196851,37,9,34,f6,Standup_chair
196852,35,12,35,f6,Standup_chair
196853,36,13,33,f6,Standup_chair
196854,37,13,34,f6,Standup_chair
196855,38,14,33,f6,Standup_chair
196856,38,14,33,f6,Standup_chair
196857,38,13,35,f6,Standup_chair
196858,38,12,34,f6,Standup_chair
196859,37,10,33,f6,Standup_chair
196860,39,9,34,f6,Standup_chair
196861,40,11,35,f6,Standup_chair
196862,35,6,27,f6,Standup_chair
196863,41,5,28,f6,Standup_chair
196864,50,5,29,f6,Standup_chair
196865,43,7,31,f6,Standup_chair
196866,40,10,34,f6,Standup_chair
196867,39,11,34,f6,Standup_chair
196868,37,13,33,f6,Standup_chair
196869,36,11,32,f6,Standup_chair
196870,36,11,31,f6,Standup_chair
196871,37,7,31,f6,Standup_chair
196872,36,9,30,f6,Standup_chair
196873,36,9,31,f6,Standup_chair
197524,51,24,21,f6,Standup_chair
197525,50,25,20,f6,Standup_chair
197526,50,24,20,f6,Standup_chair
197527,51,25,21,f6,Standup_chair
197528,50,23,20,f6,Standup_chair
197529,51,24,20,f6,Standup_chair
197530,52,23,20,f6,Standup_chair
197531,50,25,19,f6,Standup_chair
197532,49,25,20,f6,Standup_chair
197533,51,27,19,f6,Standup_chair
197534,51,25,21,f6,Standup_chair
197535,52,28,23,f6,Standup_chair
197536,50,28,22,f6,Standup_chair
197537,51,26,25,f6,Standup_chair
197538,50,25,23,f6,Standup_chair
197539,50,26,23,f6,Standup_chair
197540,49,22,24,f6,Standup_chair
197541,49,24,23,f6,Standup_chair
197542,49,23,23,f6,Standup_chair
197543,49,18,20,f6,Standup_chair
197544,49,17,20,f6,Standup_chair
197545,50,19,20,f6,Standup_chair
197546,52,22,23,f6,Standup_chair
197547,53,23,24,f6,Standup_chair
197548,53,23,21,f6,Standup_chair
197549,52,26,19,f6,Standup_chair
197550,51,26,21,f6,Standup_chair
197551,53,27,19,f6,Standup_chair
197552,55,27,17,f6,Standup_chair
197553,54,27,19,f6,Standup_chair
197554,47,26,20,f6,Standup_chair
197555,49,24,22,f6,Standup_chair
197556,56,23,22,f6,Standup_chair
197557,50,24,20,f6,Standup_chair
197558,47,21,19,f6,Standup_chair
197559,46,18,21,f6,Standup_chair
197560,46,17,23,f6,Standup_chair
197561,49,16,24,f6,Standup_chair
197562,48,14,23,f6,Standup_chair
197563,46,14,26,f6,Standup_chair
197564,45,12,24,f6,Standup_chair
197565,42,13,25,f6,Standup_chair
197566,42,11,25,f6,Standup_chair
197567,42,10,28,f6,Standup_chair
197568,43,6,31,f6,Standup_chair
197569,40,3,31,f6,Standup_chair
197570,40,2,28,f6,Standup_chair
197571,39,0,27,f6,Standup_chair
197572,37,1,29,f6,Standup_chair
197573,35,4,32,f6,Standup_chair
197574,33,12,32,f6,Standup_chair
197575,30,13,32,f6,Standup_chair
