,x axis,y axis,z axis,tester,activity
366475,33,38,52,m3,Drink_glass
366476,33,38,52,m3,Drink_glass
366477,34,38,53,m3,Drink_glass
366478,34,38,52,m3,Drink_glass
366479,34,39,53,m3,Drink_glass
366480,33,39,53,m3,Drink_glass
366481,35,39,53,m3,Drink_glass
366482,33,38,52,m3,Drink_glass
366483,34,39,52,m3,Drink_glass
366484,33,38,52,m3,Drink_glass
366485,34,39,53,m3,Drink_glass
366486,34,38,53,m3,Drink_glass
366487,34,37,52,m3,Drink_glass
366488,34,40,53,m3,Drink_glass
366489,33,38,51,m3,Drink_glass
366490,34,38,53,m3,Drink_glass
366491,34,39,52,m3,Drink_glass
366492,34,38,53,m3,Drink_glass
366493,34,38,52,m3,Drink_glass
366494,34,40,52,m3,Drink_glass
366495,34,39,52,m3,Drink_glass
366496,34,38,53,m3,Drink_glass
366497,33,37,53,m3,Drink_glass
366498,34,38,52,m3,Drink_glass
366499,34,38,52,m3,Drink_glass
366500,33,38,53,m3,Drink_glass
366501,33,39,52,m3,Drink_glass
366502,33,38,53,m3,Drink_glass
366503,33,38,53,m3,Drink_glass
366504,34,39,52,m3,Drink_glass
366505,34,39,53,m3,Drink_glass
366506,34,38,52,m3,Drink_glass
366507,34,39,52,m3,Drink_glass
366508,33,38,52,m3,Drink_glass
366509,34,38,52,m3,Drink_glass
366510,34,37,53,m3,Drink_glass
366511,34,39,52,m3,Drink_glass
366512,33,37,52,m3,Drink_glass
366513,33,38,54,m3,Drink_glass
366514,32,36,53,m3,Drink_glass
366515,32,39,55,m3,Drink_glass
366516,31,36,55,m3,Drink_glass
366517,35,39,52,m3,Drink_glass
366518,36,38,55,m3,Drink_glass
366519,37,39,54,m3,Drink_glass
366520,35,39,54,m3,Drink_glass
366521,37,39,52,m3,Drink_glass
366522,39,39,49,m3,Drink_glass
366523,39,38,49,m3,Drink_glass
366524,39,40,47,m3,Drink_glass
366525,42,42,48,m3,Drink_glass
366526,42,41,47,m3,Drink_glass
366527,42,43,47,m3,Drink_glass
366528,40,42,49,m3,Drink_glass
366529,39,43,50,m3,Drink_glass
366530,38,40,50,m3,Drink_glass
366531,37,41,50,m3,Drink_glass
366532,37,42,50,m3,Drink_glass
366533,36,44,50,m3,Drink_glass
366534,36,43,50,m3,Drink_glass
366535,35,42,50,m3,Drink_glass
366536,35,43,50,m3,Drink_glass
366537,36,40,51,m3,Drink_glass
366538,37,40,49,m3,Drink_glass
366539,36,43,50,m3,Drink_glass
366540,35,43,49,m3,Drink_glass
366541,37,44,51,m3,Drink_glass
366542,37,46,49,m3,Drink_glass
366543,36,47,48,m3,Drink_glass
366544,37,45,49,m3,Drink_glass
366545,36,44,49,m3,Drink_glass
366546,37,44,49,m3,Drink_glass
366547,37,46,47,m3,Drink_glass
366548,38,45,47,m3,Drink_glass
366549,37,48,49,m3,Drink_glass
366550,38,49,49,m3,Drink_glass
366551,37,47,47,m3,Drink_glass
366552,35,47,46,m3,Drink_glass
