,x axis,y axis,z axis,tester,activity
126125,28,23,50,f2,Getup_bed
126126,27,23,32,f2,Getup_bed
126127,27,23,50,f2,Getup_bed
126128,28,24,51,f2,Getup_bed
126129,27,25,51,f2,Getup_bed
126130,27,24,51,f2,Getup_bed
126131,29,25,51,f2,Getup_bed
126132,27,24,50,f2,Getup_bed
126133,29,25,50,f2,Getup_bed
126134,28,25,50,f2,Getup_bed
126135,27,25,51,f2,Getup_bed
126136,29,24,51,f2,Getup_bed
126137,29,24,51,f2,Getup_bed
126138,27,25,50,f2,Getup_bed
126139,28,23,51,f2,Getup_bed
126140,26,25,51,f2,Getup_bed
126141,28,24,51,f2,Getup_bed
126142,28,24,51,f2,Getup_bed
126143,26,25,52,f2,Getup_bed
126144,29,24,51,f2,Getup_bed
126145,28,24,51,f2,Getup_bed
126146,28,25,51,f2,Getup_bed
126147,27,24,50,f2,Getup_bed
126148,28,24,51,f2,Getup_bed
126149,27,24,51,f2,Getup_bed
126150,28,25,51,f2,Getup_bed
126151,26,26,50,f2,Getup_bed
126152,27,26,51,f2,Getup_bed
126153,28,24,51,f2,Getup_bed
126154,29,25,52,f2,Getup_bed
126155,26,24,50,f2,Getup_bed
126156,28,23,51,f2,Getup_bed
126157,28,24,52,f2,Getup_bed
126158,28,24,51,f2,Getup_bed
126159,28,23,50,f2,Getup_bed
126160,28,24,50,f2,Getup_bed
126161,28,23,51,f2,Getup_bed
126162,28,24,50,f2,Getup_bed
126163,28,25,51,f2,Getup_bed
126164,29,23,50,f2,Getup_bed
126165,29,24,50,f2,Getup_bed
126166,27,24,51,f2,Getup_bed
126167,28,24,51,f2,Getup_bed
126168,28,23,51,f2,Getup_bed
126169,28,24,51,f2,Getup_bed
126170,28,23,51,f2,Getup_bed
126171,29,23,50,f2,Getup_bed
126172,27,25,50,f2,Getup_bed
126173,28,24,51,f2,Getup_bed
126174,30,25,50,f2,Getup_bed
126175,28,23,51,f2,Getup_bed
126176,27,24,51,f2,Getup_bed
126177,28,24,51,f2,Getup_bed
126178,29,23,52,f2,Getup_bed
126179,28,24,52,f2,Getup_bed
126180,28,25,50,f2,Getup_bed
126181,26,24,50,f2,Getup_bed
126182,28,25,50,f2,Getup_bed
126183,29,24,50,f2,Getup_bed
126184,28,23,50,f2,Getup_bed
126185,28,23,50,f2,Getup_bed
126186,29,24,50,f2,Getup_bed
126187,28,24,51,f2,Getup_bed
126188,28,24,50,f2,Getup_bed
126189,28,24,51,f2,Getup_bed
126190,29,23,51,f2,Getup_bed
126191,28,24,51,f2,Getup_bed
126192,28,24,52,f2,Getup_bed
126193,27,23,51,f2,Getup_bed
126194,27,23,51,f2,Getup_bed
126195,28,24,51,f2,Getup_bed
126196,29,24,51,f2,Getup_bed
126197,27,25,50,f2,Getup_bed
126198,29,24,51,f2,Getup_bed
126199,28,24,51,f2,Getup_bed
126200,28,25,51,f2,Getup_bed
126201,27,25,51,f2,Getup_bed
126202,28,24,51,f2,Getup_bed
126203,28,25,50,f2,Getup_bed
126204,29,24,51,f2,Getup_bed
126205,28,23,50,f2,Getup_bed
126206,28,25,52,f2,Getup_bed
126207,28,24,50,f2,Getup_bed
126208,28,24,51,f2,Getup_bed
126209,27,24,51,f2,Getup_bed
126210,28,24,50,f2,Getup_bed
126211,27,23,51,f2,Getup_bed
126212,28,25,51,f2,Getup_bed
126213,28,23,50,f2,Getup_bed
126214,28,24,50,f2,Getup_bed
126215,29,23,51,f2,Getup_bed
126216,28,23,49,f2,Getup_bed
126217,28,24,50,f2,Getup_bed
126218,29,23,50,f2,Getup_bed
126219,28,24,52,f2,Getup_bed
126220,28,24,53,f2,Getup_bed
126221,29,23,52,f2,Getup_bed
126222,27,24,52,f2,Getup_bed
126223,29,25,51,f2,Getup_bed
126224,28,26,50,f2,Getup_bed
126225,26,25,50,f2,Getup_bed
126226,27,25,50,f2,Getup_bed
126227,27,24,51,f2,Getup_bed
126228,28,23,51,f2,Getup_bed
126229,26,25,51,f2,Getup_bed
126230,27,25,51,f2,Getup_bed
126231,27,25,50,f2,Getup_bed
126232,28,24,50,f2,Getup_bed
126233,27,24,49,f2,Getup_bed
126234,28,24,50,f2,Getup_bed
126235,28,24,50,f2,Getup_bed
126236,27,24,50,f2,Getup_bed
126237,27,24,50,f2,Getup_bed
126238,28,24,51,f2,Getup_bed
126239,28,23,52,f2,Getup_bed
126240,28,22,52,f2,Getup_bed
126241,29,23,52,f2,Getup_bed
126242,27,23,51,f2,Getup_bed
126243,26,22,51,f2,Getup_bed
126244,28,23,51,f2,Getup_bed
126245,28,25,51,f2,Getup_bed
126246,27,24,51,f2,Getup_bed
126247,29,24,51,f2,Getup_bed
126248,29,25,50,f2,Getup_bed
126249,31,24,50,f2,Getup_bed
126250,31,26,49,f2,Getup_bed
126251,31,25,49,f2,Getup_bed
126252,29,26,49,f2,Getup_bed
126253,27,25,47,f2,Getup_bed
126254,26,24,48,f2,Getup_bed
126255,25,24,48,f2,Getup_bed
126256,21,23,50,f2,Getup_bed
126257,21,22,48,f2,Getup_bed
126258,21,23,48,f2,Getup_bed
126259,21,24,47,f2,Getup_bed
126260,20,23,46,f2,Getup_bed
126261,20,23,45,f2,Getup_bed
126262,20,23,43,f2,Getup_bed
126263,17,18,45,f2,Getup_bed
126264,20,21,46,f2,Getup_bed
126265,19,21,43,f2,Getup_bed
126266,19,21,42,f2,Getup_bed
126267,20,21,41,f2,Getup_bed
126268,18,20,42,f2,Getup_bed
126269,17,19,42,f2,Getup_bed
126270,17,22,43,f2,Getup_bed
126271,17,20,41,f2,Getup_bed
126272,17,20,42,f2,Getup_bed
126273,16,20,37,f2,Getup_bed
126274,16,20,38,f2,Getup_bed
126275,18,21,43,f2,Getup_bed
126276,19,23,43,f2,Getup_bed
126277,15,24,46,f2,Getup_bed
126278,23,20,40,f2,Getup_bed
126279,20,18,39,f2,Getup_bed
126280,21,18,40,f2,Getup_bed
126281,18,18,39,f2,Getup_bed
126282,16,22,40,f2,Getup_bed
126283,16,18,41,f2,Getup_bed
126284,17,18,42,f2,Getup_bed
126285,17,18,41,f2,Getup_bed
126286,17,20,41,f2,Getup_bed
126287,17,20,43,f2,Getup_bed
126288,18,21,43,f2,Getup_bed
126289,16,21,43,f2,Getup_bed
126290,17,21,42,f2,Getup_bed
126291,17,23,42,f2,Getup_bed
126292,19,25,42,f2,Getup_bed
126293,18,25,42,f2,Getup_bed
126294,16,27,43,f2,Getup_bed
126295,16,27,40,f2,Getup_bed
126296,18,28,38,f2,Getup_bed
126297,16,26,40,f2,Getup_bed
126298,16,26,43,f2,Getup_bed
126299,16,25,44,f2,Getup_bed
126300,16,23,43,f2,Getup_bed
126301,15,19,44,f2,Getup_bed
126302,17,20,48,f2,Getup_bed
126303,16,23,45,f2,Getup_bed
126304,17,27,43,f2,Getup_bed
126305,18,28,41,f2,Getup_bed
126306,18,29,41,f2,Getup_bed
126307,20,29,44,f2,Getup_bed
126308,16,29,48,f2,Getup_bed
126309,14,26,49,f2,Getup_bed
126310,15,28,46,f2,Getup_bed
126311,16,29,41,f2,Getup_bed
126312,14,28,41,f2,Getup_bed
126313,14,28,43,f2,Getup_bed
126314,13,25,44,f2,Getup_bed
126315,13,25,43,f2,Getup_bed
126316,14,25,42,f2,Getup_bed
126317,13,28,44,f2,Getup_bed
126318,13,27,43,f2,Getup_bed
126319,15,28,43,f2,Getup_bed
126320,17,26,43,f2,Getup_bed
126321,18,25,44,f2,Getup_bed
126322,17,25,44,f2,Getup_bed
126323,16,24,45,f2,Getup_bed
126324,16,22,41,f2,Getup_bed
126325,18,24,41,f2,Getup_bed
126326,19,25,41,f2,Getup_bed
126327,21,26,40,f2,Getup_bed
126328,22,24,39,f2,Getup_bed
126329,21,19,37,f2,Getup_bed
126330,18,21,38,f2,Getup_bed
126331,14,20,40,f2,Getup_bed
126332,12,22,42,f2,Getup_bed
126333,14,23,41,f2,Getup_bed
126334,14,21,38,f2,Getup_bed
126335,13,20,37,f2,Getup_bed
126336,13,20,41,f2,Getup_bed
126337,12,18,40,f2,Getup_bed
126338,14,19,36,f2,Getup_bed
126339,13,20,35,f2,Getup_bed
126340,14,22,34,f2,Getup_bed
126341,17,22,36,f2,Getup_bed
126342,16,28,35,f2,Getup_bed
126343,16,30,38,f2,Getup_bed
126344,16,20,39,f2,Getup_bed
126345,16,20,40,f2,Getup_bed
126346,16,19,41,f2,Getup_bed
126347,13,19,40,f2,Getup_bed
126348,14,10,40,f2,Getup_bed
126349,15,10,39,f2,Getup_bed
126350,16,23,31,f2,Getup_bed
126351,20,37,31,f2,Getup_bed
126352,22,14,43,f2,Getup_bed
126353,21,15,44,f2,Getup_bed
