,x axis,y axis,z axis,tester,activity
1325,12,38,35,m1,Liedown_bed
1326,12,38,35,m1,Liedown_bed
1327,14,38,35,m1,Liedown_bed
1328,14,38,35,m1,Liedown_bed
1329,11,37,35,m1,Liedown_bed
1330,11,39,35,m1,Liedown_bed
1331,11,38,35,m1,Liedown_bed
1332,12,40,35,m1,Liedown_bed
1333,11,40,35,m1,Liedown_bed
1334,12,39,35,m1,Liedown_bed
1335,12,38,35,m1,Liedown_bed
1336,14,39,35,m1,Liedown_bed
1337,13,38,35,m1,Liedown_bed
1338,13,39,35,m1,Liedown_bed
1339,14,39,35,m1,Liedown_bed
1340,13,38,35,m1,Liedown_bed
1341,14,39,34,m1,Liedown_bed
1342,11,39,34,m1,Liedown_bed
1343,13,38,34,m1,Liedown_bed
1344,13,39,35,m1,Liedown_bed
1345,16,40,34,m1,Liedown_bed
1346,12,39,35,m1,Liedown_bed
1347,11,40,35,m1,Liedown_bed
1348,13,40,34,m1,Liedown_bed
1349,12,39,35,m1,Liedown_bed
1350,13,40,35,m1,Liedown_bed
1351,14,41,35,m1,Liedown_bed
1352,15,40,35,m1,Liedown_bed
1353,13,40,35,m1,Liedown_bed
1354,13,40,34,m1,Liedown_bed
1355,12,42,34,m1,Liedown_bed
1356,11,39,34,m1,Liedown_bed
1357,13,39,33,m1,Liedown_bed
1358,14,37,33,m1,Liedown_bed
1359,14,39,33,m1,Liedown_bed
1360,17,39,33,m1,Liedown_bed
1361,18,39,33,m1,Liedown_bed
1362,19,39,32,m1,Liedown_bed
1363,20,40,34,m1,Liedown_bed
1364,20,40,35,m1,Liedown_bed
1365,20,43,35,m1,Liedown_bed
1366,18,42,34,m1,Liedown_bed
1367,17,47,35,m1,Liedown_bed
1368,17,48,32,m1,Liedown_bed
1369,18,50,32,m1,Liedown_bed
1370,17,49,33,m1,Liedown_bed
1371,12,51,37,m1,Liedown_bed
1372,9,49,38,m1,Liedown_bed
1373,12,48,36,m1,Liedown_bed
1374,13,48,37,m1,Liedown_bed
1375,15,46,39,m1,Liedown_bed
1376,16,45,39,m1,Liedown_bed
1377,17,47,41,m1,Liedown_bed
1378,17,44,40,m1,Liedown_bed
1379,20,43,37,m1,Liedown_bed
1380,22,44,33,m1,Liedown_bed
1381,22,49,37,m1,Liedown_bed
1382,24,55,43,m1,Liedown_bed
1383,28,60,51,m1,Liedown_bed
1384,28,62,54,m1,Liedown_bed
1385,27,52,50,m1,Liedown_bed
1386,29,51,47,m1,Liedown_bed
1387,32,47,47,m1,Liedown_bed
1388,34,47,48,m1,Liedown_bed
1389,33,49,47,m1,Liedown_bed
1390,35,48,48,m1,Liedown_bed
1391,34,48,50,m1,Liedown_bed
1392,31,49,48,m1,Liedown_bed
1393,31,46,47,m1,Liedown_bed
1394,30,44,48,m1,Liedown_bed
1395,29,45,47,m1,Liedown_bed
1396,29,45,46,m1,Liedown_bed
1397,29,43,46,m1,Liedown_bed
1398,30,44,47,m1,Liedown_bed
1399,29,45,47,m1,Liedown_bed
1400,29,43,46,m1,Liedown_bed
1401,31,44,46,m1,Liedown_bed
1402,32,44,46,m1,Liedown_bed
1403,32,45,47,m1,Liedown_bed
1404,32,45,47,m1,Liedown_bed
1405,30,47,48,m1,Liedown_bed
1406,30,47,48,m1,Liedown_bed
1407,30,46,50,m1,Liedown_bed
1408,29,45,52,m1,Liedown_bed
1409,30,46,51,m1,Liedown_bed
1410,30,46,49,m1,Liedown_bed
1411,31,45,50,m1,Liedown_bed
1412,30,46,50,m1,Liedown_bed
1413,31,46,50,m1,Liedown_bed
1414,30,46,49,m1,Liedown_bed
1415,30,44,50,m1,Liedown_bed
1416,29,45,49,m1,Liedown_bed
1417,27,44,51,m1,Liedown_bed
1418,28,43,53,m1,Liedown_bed
1419,25,44,52,m1,Liedown_bed
1420,26,43,50,m1,Liedown_bed
1421,25,41,51,m1,Liedown_bed
1422,24,40,49,m1,Liedown_bed
1423,21,42,45,m1,Liedown_bed
1424,19,42,44,m1,Liedown_bed
1425,21,42,44,m1,Liedown_bed
1426,27,42,50,m1,Liedown_bed
1427,28,41,53,m1,Liedown_bed
1428,28,41,52,m1,Liedown_bed
1429,26,41,52,m1,Liedown_bed
1430,26,38,58,m1,Liedown_bed
1431,20,36,58,m1,Liedown_bed
1432,23,32,53,m1,Liedown_bed
1433,29,34,54,m1,Liedown_bed
1434,32,33,51,m1,Liedown_bed
1435,33,34,53,m1,Liedown_bed
1436,32,34,53,m1,Liedown_bed
1437,31,34,53,m1,Liedown_bed
1438,28,35,52,m1,Liedown_bed
