,x axis,y axis,z axis,tester,activity
307020,18,29,33,m4,Sitdown_chair
307021,19,30,47,m4,Sitdown_chair
307022,18,30,47,m4,Sitdown_chair
307023,18,30,47,m4,Sitdown_chair
307024,18,30,47,m4,Sitdown_chair
307025,18,30,47,m4,Sitdown_chair
307026,18,30,46,m4,Sitdown_chair
307027,18,30,47,m4,Sitdown_chair
307028,17,31,47,m4,Sitdown_chair
307029,18,29,46,m4,Sitdown_chair
307030,17,30,47,m4,Sitdown_chair
307031,18,29,47,m4,Sitdown_chair
307032,18,29,47,m4,Sitdown_chair
307033,17,30,48,m4,Sitdown_chair
307034,19,30,47,m4,Sitdown_chair
307035,19,30,47,m4,Sitdown_chair
307036,19,30,47,m4,Sitdown_chair
307037,18,31,47,m4,Sitdown_chair
307038,18,30,47,m4,Sitdown_chair
307039,18,29,47,m4,Sitdown_chair
307040,18,30,47,m4,Sitdown_chair
307041,17,29,47,m4,Sitdown_chair
307042,18,30,48,m4,Sitdown_chair
307043,18,31,47,m4,Sitdown_chair
307044,18,29,47,m4,Sitdown_chair
307045,18,29,46,m4,Sitdown_chair
307046,19,29,47,m4,Sitdown_chair
307047,19,29,47,m4,Sitdown_chair
307048,18,31,45,m4,Sitdown_chair
307049,17,28,47,m4,Sitdown_chair
307050,18,29,47,m4,Sitdown_chair
307051,17,31,47,m4,Sitdown_chair
307052,19,30,48,m4,Sitdown_chair
307053,19,30,48,m4,Sitdown_chair
307054,19,29,47,m4,Sitdown_chair
307055,18,29,47,m4,Sitdown_chair
307056,18,29,47,m4,Sitdown_chair
307057,18,29,46,m4,Sitdown_chair
307058,17,30,47,m4,Sitdown_chair
307059,18,29,47,m4,Sitdown_chair
307060,18,30,46,m4,Sitdown_chair
307061,19,31,47,m4,Sitdown_chair
307062,18,30,47,m4,Sitdown_chair
307063,18,30,47,m4,Sitdown_chair
307064,17,29,46,m4,Sitdown_chair
307065,18,29,47,m4,Sitdown_chair
307066,17,30,47,m4,Sitdown_chair
307067,18,29,48,m4,Sitdown_chair
307068,18,31,48,m4,Sitdown_chair
307069,18,30,47,m4,Sitdown_chair
307070,18,28,47,m4,Sitdown_chair
307071,18,29,47,m4,Sitdown_chair
307072,17,29,46,m4,Sitdown_chair
307073,18,30,47,m4,Sitdown_chair
307074,17,29,47,m4,Sitdown_chair
307075,19,30,47,m4,Sitdown_chair
307076,19,29,47,m4,Sitdown_chair
307077,18,30,47,m4,Sitdown_chair
307078,19,29,47,m4,Sitdown_chair
307079,19,31,47,m4,Sitdown_chair
307080,19,29,47,m4,Sitdown_chair
307081,19,30,47,m4,Sitdown_chair
307082,18,29,46,m4,Sitdown_chair
307083,17,30,47,m4,Sitdown_chair
307084,18,30,48,m4,Sitdown_chair
307085,19,29,47,m4,Sitdown_chair
307086,17,29,47,m4,Sitdown_chair
307087,17,29,48,m4,Sitdown_chair
307088,18,30,46,m4,Sitdown_chair
307089,17,29,47,m4,Sitdown_chair
307090,18,30,48,m4,Sitdown_chair
307091,20,30,47,m4,Sitdown_chair
307092,18,29,47,m4,Sitdown_chair
307093,18,30,47,m4,Sitdown_chair
307094,18,30,46,m4,Sitdown_chair
307095,19,30,47,m4,Sitdown_chair
307096,18,30,48,m4,Sitdown_chair
307097,18,29,46,m4,Sitdown_chair
307098,18,31,46,m4,Sitdown_chair
