,x axis,y axis,z axis,tester,activity
357723,33,37,53,f2,Comb_hair
357724,33,37,53,f2,Comb_hair
357725,35,36,52,f2,Comb_hair
357726,34,37,53,f2,Comb_hair
357727,35,37,51,f2,Comb_hair
357728,34,38,52,f2,Comb_hair
357729,33,38,51,f2,Comb_hair
357730,34,38,52,f2,Comb_hair
357731,35,37,51,f2,Comb_hair
357732,33,39,52,f2,Comb_hair
357733,33,37,52,f2,Comb_hair
357734,33,37,53,f2,Comb_hair
357735,34,37,52,f2,Comb_hair
357736,34,38,52,f2,Comb_hair
357737,34,38,52,f2,Comb_hair
357738,34,38,52,f2,Comb_hair
357739,34,39,52,f2,Comb_hair
357740,35,37,52,f2,Comb_hair
357741,33,38,51,f2,Comb_hair
357742,34,39,51,f2,Comb_hair
357743,34,38,52,f2,Comb_hair
357744,35,40,52,f2,Comb_hair
357745,35,37,51,f2,Comb_hair
357746,34,37,53,f2,Comb_hair
357747,35,39,52,f2,Comb_hair
357748,34,39,53,f2,Comb_hair
357749,33,39,52,f2,Comb_hair
357750,34,37,52,f2,Comb_hair
357751,33,37,52,f2,Comb_hair
357752,33,37,52,f2,Comb_hair
357753,33,36,52,f2,Comb_hair
357754,33,39,52,f2,Comb_hair
357755,34,37,52,f2,Comb_hair
357756,34,37,52,f2,Comb_hair
357757,33,35,52,f2,Comb_hair
357758,35,38,52,f2,Comb_hair
357759,34,39,53,f2,Comb_hair
357760,34,40,52,f2,Comb_hair
357761,36,39,51,f2,Comb_hair
357762,36,37,52,f2,Comb_hair
357763,38,37,52,f2,Comb_hair
357764,38,38,53,f2,Comb_hair
357765,36,43,55,f2,Comb_hair
357766,25,47,50,f2,Comb_hair
357767,30,36,53,f2,Comb_hair
357768,33,34,52,f2,Comb_hair
357769,35,35,52,f2,Comb_hair
357770,33,37,53,f2,Comb_hair
357771,34,39,51,f2,Comb_hair
357772,32,40,53,f2,Comb_hair
357773,35,37,53,f2,Comb_hair
357774,36,38,53,f2,Comb_hair
357775,34,39,51,f2,Comb_hair
357776,34,38,50,f2,Comb_hair
357777,36,40,51,f2,Comb_hair
357778,35,40,52,f2,Comb_hair
357779,37,39,51,f2,Comb_hair
357780,36,39,51,f2,Comb_hair
357781,35,38,51,f2,Comb_hair
357782,34,40,52,f2,Comb_hair
357783,35,41,51,f2,Comb_hair
357784,34,43,51,f2,Comb_hair
357785,36,41,52,f2,Comb_hair
357786,34,41,50,f2,Comb_hair
357787,35,41,51,f2,Comb_hair
357788,35,40,51,f2,Comb_hair
357789,36,41,51,f2,Comb_hair
357790,34,41,51,f2,Comb_hair
357791,35,42,51,f2,Comb_hair
357792,35,43,52,f2,Comb_hair
357793,34,44,54,f2,Comb_hair
357794,33,45,54,f2,Comb_hair
357795,36,42,54,f2,Comb_hair
357796,36,40,54,f2,Comb_hair
357797,37,42,54,f2,Comb_hair
357798,37,43,54,f2,Comb_hair
357799,37,42,53,f2,Comb_hair
357800,36,41,52,f2,Comb_hair
357801,38,44,51,f2,Comb_hair
