,x axis,y axis,z axis,tester,activity
113360,49,30,43,m3,Getup_bed
113361,49,30,43,m3,Getup_bed
113362,50,30,43,m3,Getup_bed
113363,50,30,43,m3,Getup_bed
113364,51,28,44,m3,Getup_bed
113365,50,29,42,m3,Getup_bed
113366,50,29,43,m3,Getup_bed
113367,51,30,43,m3,Getup_bed
113368,50,29,44,m3,Getup_bed
113369,51,30,43,m3,Getup_bed
113370,50,30,43,m3,Getup_bed
113371,50,31,43,m3,Getup_bed
113372,51,29,43,m3,Getup_bed
113373,51,29,44,m3,Getup_bed
113374,50,30,43,m3,Getup_bed
113375,50,29,43,m3,Getup_bed
113376,51,30,44,m3,Getup_bed
113377,50,30,43,m3,Getup_bed
113378,50,29,44,m3,Getup_bed
113379,51,30,43,m3,Getup_bed
113380,50,30,44,m3,Getup_bed
113381,51,30,43,m3,Getup_bed
113382,50,29,43,m3,Getup_bed
113383,50,29,43,m3,Getup_bed
113384,50,28,44,m3,Getup_bed
113385,50,29,43,m3,Getup_bed
113386,50,29,44,m3,Getup_bed
113387,50,29,43,m3,Getup_bed
113388,50,30,43,m3,Getup_bed
113389,51,29,43,m3,Getup_bed
113390,51,29,43,m3,Getup_bed
113391,50,29,44,m3,Getup_bed
113392,50,29,44,m3,Getup_bed
113393,50,30,44,m3,Getup_bed
113394,50,29,43,m3,Getup_bed
113395,51,30,43,m3,Getup_bed
113396,50,29,43,m3,Getup_bed
113397,50,30,43,m3,Getup_bed
113398,51,30,43,m3,Getup_bed
113399,49,30,42,m3,Getup_bed
113400,50,30,43,m3,Getup_bed
113401,50,29,43,m3,Getup_bed
113402,50,28,44,m3,Getup_bed
113403,50,29,43,m3,Getup_bed
113404,50,29,42,m3,Getup_bed
113405,50,30,43,m3,Getup_bed
113406,50,30,44,m3,Getup_bed
113407,49,30,44,m3,Getup_bed
113408,50,29,44,m3,Getup_bed
113409,50,29,43,m3,Getup_bed
113410,50,29,42,m3,Getup_bed
113411,50,29,44,m3,Getup_bed
113412,51,31,43,m3,Getup_bed
113413,49,29,42,m3,Getup_bed
113414,50,30,43,m3,Getup_bed
113415,51,30,43,m3,Getup_bed
113416,50,28,43,m3,Getup_bed
113417,51,29,43,m3,Getup_bed
113418,51,30,44,m3,Getup_bed
113419,51,29,43,m3,Getup_bed
113420,51,29,42,m3,Getup_bed
113421,50,30,43,m3,Getup_bed
113422,49,30,43,m3,Getup_bed
113423,50,30,42,m3,Getup_bed
113424,50,29,42,m3,Getup_bed
113425,50,30,43,m3,Getup_bed
113426,51,30,43,m3,Getup_bed
113427,50,28,43,m3,Getup_bed
113428,50,29,44,m3,Getup_bed
113429,50,28,42,m3,Getup_bed
113430,51,30,43,m3,Getup_bed
113431,52,30,43,m3,Getup_bed
113432,49,30,44,m3,Getup_bed
113433,50,29,44,m3,Getup_bed
113434,50,30,42,m3,Getup_bed
113435,52,28,42,m3,Getup_bed
113436,50,29,43,m3,Getup_bed
113437,50,30,44,m3,Getup_bed
113438,50,29,42,m3,Getup_bed
113439,51,29,43,m3,Getup_bed
113440,51,29,43,m3,Getup_bed
113441,48,29,46,m3,Getup_bed
113442,50,30,45,m3,Getup_bed
113443,50,27,44,m3,Getup_bed
113444,50,26,44,m3,Getup_bed
113445,50,27,44,m3,Getup_bed
113446,50,28,43,m3,Getup_bed
113447,49,26,43,m3,Getup_bed
113448,50,28,42,m3,Getup_bed
113449,53,27,40,m3,Getup_bed
113450,53,28,37,m3,Getup_bed
113451,51,31,37,m3,Getup_bed
113452,48,30,37,m3,Getup_bed
113453,51,31,36,m3,Getup_bed
113454,51,33,35,m3,Getup_bed
113455,50,38,34,m3,Getup_bed
113456,53,34,33,m3,Getup_bed
113457,54,37,30,m3,Getup_bed
113458,55,42,33,m3,Getup_bed
113459,54,43,34,m3,Getup_bed
113460,57,42,31,m3,Getup_bed
113461,56,40,31,m3,Getup_bed
113462,53,40,31,m3,Getup_bed
113463,54,38,32,m3,Getup_bed
113464,56,36,32,m3,Getup_bed
113465,55,36,31,m3,Getup_bed
113466,51,37,31,m3,Getup_bed
113467,53,39,33,m3,Getup_bed
