,x axis,y axis,z axis,tester,activity
116728,34,26,52,m10,Getup_bed
116729,34,26,52,m10,Getup_bed
116730,33,26,53,m10,Getup_bed
116731,34,27,51,m10,Getup_bed
116732,34,27,53,m10,Getup_bed
116733,33,27,52,m10,Getup_bed
116734,34,27,51,m10,Getup_bed
116735,34,27,52,m10,Getup_bed
116736,34,28,51,m10,Getup_bed
116737,34,28,53,m10,Getup_bed
116738,33,28,51,m10,Getup_bed
116739,34,27,52,m10,Getup_bed
116740,34,27,52,m10,Getup_bed
116741,34,28,53,m10,Getup_bed
116742,33,28,53,m10,Getup_bed
116743,35,27,52,m10,Getup_bed
116744,32,27,53,m10,Getup_bed
116745,34,26,53,m10,Getup_bed
116746,34,27,52,m10,Getup_bed
116747,33,26,53,m10,Getup_bed
116748,35,28,52,m10,Getup_bed
116749,34,27,51,m10,Getup_bed
116750,34,26,52,m10,Getup_bed
116751,34,27,52,m10,Getup_bed
116752,34,27,52,m10,Getup_bed
116753,33,28,53,m10,Getup_bed
116754,34,27,53,m10,Getup_bed
116755,33,28,52,m10,Getup_bed
116756,35,27,52,m10,Getup_bed
116757,34,27,53,m10,Getup_bed
116758,35,27,53,m10,Getup_bed
116759,34,26,52,m10,Getup_bed
116760,35,27,52,m10,Getup_bed
116761,34,27,52,m10,Getup_bed
116762,34,27,52,m10,Getup_bed
116763,34,27,52,m10,Getup_bed
116764,33,28,52,m10,Getup_bed
116765,33,28,52,m10,Getup_bed
116766,34,27,52,m10,Getup_bed
116767,34,27,51,m10,Getup_bed
116768,34,26,52,m10,Getup_bed
116769,33,27,53,m10,Getup_bed
116770,33,28,52,m10,Getup_bed
116771,34,27,52,m10,Getup_bed
116772,34,26,53,m10,Getup_bed
116773,34,27,52,m10,Getup_bed
116774,34,27,53,m10,Getup_bed
116775,34,27,52,m10,Getup_bed
116776,33,27,51,m10,Getup_bed
116777,34,26,53,m10,Getup_bed
116778,33,27,53,m10,Getup_bed
116779,34,27,52,m10,Getup_bed
116780,34,28,52,m10,Getup_bed
116781,33,28,53,m10,Getup_bed
116782,34,27,52,m10,Getup_bed
116783,33,28,52,m10,Getup_bed
116784,35,27,52,m10,Getup_bed
116785,34,26,51,m10,Getup_bed
116786,34,27,53,m10,Getup_bed
116787,34,27,52,m10,Getup_bed
116788,35,26,52,m10,Getup_bed
116789,34,26,52,m10,Getup_bed
116790,34,28,53,m10,Getup_bed
116791,34,27,52,m10,Getup_bed
116792,33,28,52,m10,Getup_bed
116793,34,27,53,m10,Getup_bed
116794,33,26,51,m10,Getup_bed
116795,34,26,52,m10,Getup_bed
116796,34,28,53,m10,Getup_bed
116797,33,28,53,m10,Getup_bed
116798,35,27,52,m10,Getup_bed
116799,34,27,53,m10,Getup_bed
116800,32,26,53,m10,Getup_bed
116801,34,27,52,m10,Getup_bed
116802,33,27,52,m10,Getup_bed
116803,34,28,52,m10,Getup_bed
116804,34,27,52,m10,Getup_bed
116805,34,28,53,m10,Getup_bed
116806,33,28,53,m10,Getup_bed
116807,35,26,53,m10,Getup_bed
116808,33,26,53,m10,Getup_bed
116809,33,26,52,m10,Getup_bed
116810,33,27,52,m10,Getup_bed
116811,33,27,52,m10,Getup_bed
116812,34,27,52,m10,Getup_bed
116813,34,27,52,m10,Getup_bed
116814,33,27,52,m10,Getup_bed
116815,34,27,53,m10,Getup_bed
116816,34,26,53,m10,Getup_bed
116817,34,27,53,m10,Getup_bed
116818,33,28,52,m10,Getup_bed
116819,35,28,52,m10,Getup_bed
116820,35,28,52,m10,Getup_bed
116821,35,26,52,m10,Getup_bed
116822,34,27,52,m10,Getup_bed
116823,33,26,53,m10,Getup_bed
116824,35,26,53,m10,Getup_bed
116825,34,26,52,m10,Getup_bed
116826,33,26,52,m10,Getup_bed
116827,34,26,52,m10,Getup_bed
116828,34,26,54,m10,Getup_bed
116829,34,25,54,m10,Getup_bed
116830,34,27,53,m10,Getup_bed
116831,33,28,53,m10,Getup_bed
116832,33,27,53,m10,Getup_bed
116833,35,28,54,m10,Getup_bed
116834,38,27,54,m10,Getup_bed
116835,35,27,52,m10,Getup_bed
116836,29,28,49,m10,Getup_bed
116837,28,30,49,m10,Getup_bed
116838,26,35,43,m10,Getup_bed
116839,32,35,41,m10,Getup_bed
116840,31,38,37,m10,Getup_bed
116841,31,49,45,m10,Getup_bed
116842,37,60,44,m10,Getup_bed
116843,42,49,38,m10,Getup_bed
116844,39,50,47,m10,Getup_bed
116845,32,60,50,m10,Getup_bed
116846,30,55,46,m10,Getup_bed
116847,43,59,48,m10,Getup_bed
116848,39,61,50,m10,Getup_bed
116849,35,49,49,m10,Getup_bed
116850,36,40,43,m10,Getup_bed
116851,38,43,46,m10,Getup_bed
116852,39,43,46,m10,Getup_bed
116853,37,49,45,m10,Getup_bed
116854,28,45,49,m10,Getup_bed
116855,34,44,49,m10,Getup_bed
116856,38,44,41,m10,Getup_bed
116857,36,42,44,m10,Getup_bed
116858,38,42,49,m10,Getup_bed
116859,34,43,53,m10,Getup_bed
116860,34,46,53,m10,Getup_bed
116861,37,43,52,m10,Getup_bed
116862,36,45,49,m10,Getup_bed
116863,35,54,46,m10,Getup_bed
116864,32,56,45,m10,Getup_bed
116865,32,40,47,m10,Getup_bed
116866,32,31,45,m10,Getup_bed
116867,32,53,48,m10,Getup_bed
116868,40,52,51,m10,Getup_bed
116869,40,43,53,m10,Getup_bed
116870,33,39,42,m10,Getup_bed
116871,28,31,57,m10,Getup_bed
116872,23,35,53,m10,Getup_bed
116873,15,49,38,m10,Getup_bed
116874,19,40,61,m10,Getup_bed
116875,23,43,34,m10,Getup_bed
116876,7,53,45,m10,Getup_bed
116877,11,51,54,m10,Getup_bed
116878,18,48,38,m10,Getup_bed
116879,14,41,32,m10,Getup_bed
116880,12,49,34,m10,Getup_bed
116881,12,48,29,m10,Getup_bed
116882,14,36,32,m10,Getup_bed
116883,10,40,35,m10,Getup_bed
116884,11,39,36,m10,Getup_bed
116885,0,40,39,m10,Getup_bed
116886,1,35,36,m10,Getup_bed
116887,3,31,24,m10,Getup_bed
116888,5,29,21,m10,Getup_bed
116889,6,25,31,m10,Getup_bed
116890,13,27,27,m10,Getup_bed
116891,13,27,29,m10,Getup_bed
116892,15,28,27,m10,Getup_bed
116893,15,29,28,m10,Getup_bed
116894,16,30,30,m10,Getup_bed
116895,15,31,30,m10,Getup_bed
116896,19,31,30,m10,Getup_bed
116897,19,31,30,m10,Getup_bed
116898,19,32,31,m10,Getup_bed
116899,19,32,30,m10,Getup_bed
116900,19,29,31,m10,Getup_bed
116901,17,29,33,m10,Getup_bed
116902,17,31,31,m10,Getup_bed
116903,15,31,32,m10,Getup_bed
116904,15,31,32,m10,Getup_bed
116905,15,32,34,m10,Getup_bed
116906,14,33,34,m10,Getup_bed
116907,14,32,35,m10,Getup_bed
116908,13,33,36,m10,Getup_bed
116909,12,32,37,m10,Getup_bed
116910,10,32,37,m10,Getup_bed
116911,11,31,37,m10,Getup_bed
116912,11,31,37,m10,Getup_bed
116913,13,33,37,m10,Getup_bed
116914,14,34,37,m10,Getup_bed
116915,15,34,36,m10,Getup_bed
116916,13,35,36,m10,Getup_bed
116917,11,37,37,m10,Getup_bed
116918,12,37,37,m10,Getup_bed
116919,11,36,39,m10,Getup_bed
116920,9,35,38,m10,Getup_bed
116921,8,34,37,m10,Getup_bed
116922,9,30,36,m10,Getup_bed
116923,12,32,35,m10,Getup_bed
116924,11,32,34,m10,Getup_bed
116925,13,33,34,m10,Getup_bed
116926,14,33,34,m10,Getup_bed
116927,11,33,34,m10,Getup_bed
116928,11,34,34,m10,Getup_bed
116929,10,34,34,m10,Getup_bed
116930,11,34,34,m10,Getup_bed
116931,12,35,33,m10,Getup_bed
116932,13,35,34,m10,Getup_bed
116933,11,34,34,m10,Getup_bed
116934,12,36,35,m10,Getup_bed
116935,12,36,36,m10,Getup_bed
116936,12,36,35,m10,Getup_bed
116937,11,36,35,m10,Getup_bed
116938,13,35,35,m10,Getup_bed
116939,14,36,36,m10,Getup_bed
116940,13,36,36,m10,Getup_bed
116941,13,35,35,m10,Getup_bed
116942,12,35,35,m10,Getup_bed
116943,12,35,36,m10,Getup_bed
116944,12,36,36,m10,Getup_bed
116945,12,36,36,m10,Getup_bed
116946,13,35,36,m10,Getup_bed
116947,12,35,36,m10,Getup_bed
116948,12,35,34,m10,Getup_bed
116949,13,35,36,m10,Getup_bed
116950,11,35,35,m10,Getup_bed
116951,13,34,36,m10,Getup_bed
116952,12,34,35,m10,Getup_bed
116953,12,33,35,m10,Getup_bed
116954,11,34,35,m10,Getup_bed
116955,12,34,35,m10,Getup_bed
116956,12,35,35,m10,Getup_bed
116957,11,35,35,m10,Getup_bed
116958,11,34,35,m10,Getup_bed
116959,12,34,35,m10,Getup_bed
116960,12,34,34,m10,Getup_bed
116961,11,35,35,m10,Getup_bed
116962,12,33,34,m10,Getup_bed
116963,11,34,35,m10,Getup_bed
116964,12,34,35,m10,Getup_bed
116965,13,34,35,m10,Getup_bed
116966,11,34,34,m10,Getup_bed
116967,12,33,35,m10,Getup_bed
116968,12,34,35,m10,Getup_bed
116969,12,35,35,m10,Getup_bed
116970,11,33,35,m10,Getup_bed
116971,12,36,35,m10,Getup_bed
116972,12,33,35,m10,Getup_bed
116973,12,35,36,m10,Getup_bed
116974,13,34,35,m10,Getup_bed
116975,12,34,34,m10,Getup_bed
116976,11,36,35,m10,Getup_bed
116977,12,34,37,m10,Getup_bed
116978,12,34,36,m10,Getup_bed
116979,12,34,35,m10,Getup_bed
116980,12,34,36,m10,Getup_bed
116981,13,35,36,m10,Getup_bed
116982,13,34,35,m10,Getup_bed
116983,13,35,36,m10,Getup_bed
116984,13,36,35,m10,Getup_bed
116985,11,34,36,m10,Getup_bed
116986,11,35,35,m10,Getup_bed
116987,11,35,36,m10,Getup_bed
116988,12,36,36,m10,Getup_bed
116989,13,35,36,m10,Getup_bed
116990,13,35,36,m10,Getup_bed
116991,12,37,37,m10,Getup_bed
116992,12,36,36,m10,Getup_bed
116993,11,35,35,m10,Getup_bed
116994,12,35,36,m10,Getup_bed
116995,11,35,36,m10,Getup_bed
116996,11,35,37,m10,Getup_bed
116997,11,35,35,m10,Getup_bed
116998,12,34,35,m10,Getup_bed
116999,13,34,35,m10,Getup_bed
117000,12,36,37,m10,Getup_bed
117001,12,35,36,m10,Getup_bed
117002,11,34,35,m10,Getup_bed
117003,13,34,36,m10,Getup_bed
117004,11,35,36,m10,Getup_bed
117005,12,34,36,m10,Getup_bed
117006,13,34,36,m10,Getup_bed
117007,11,34,36,m10,Getup_bed
117008,11,35,36,m10,Getup_bed
117009,13,34,36,m10,Getup_bed
117010,13,35,36,m10,Getup_bed
117011,12,34,35,m10,Getup_bed
117012,11,35,36,m10,Getup_bed
117013,12,35,36,m10,Getup_bed
117014,12,35,36,m10,Getup_bed
117015,12,35,36,m10,Getup_bed
117016,13,35,35,m10,Getup_bed
117017,11,35,35,m10,Getup_bed
117018,12,35,36,m10,Getup_bed
117019,12,35,35,m10,Getup_bed
117020,13,34,36,m10,Getup_bed
117021,12,35,35,m10,Getup_bed
117022,12,33,35,m10,Getup_bed
117023,13,34,36,m10,Getup_bed
117024,13,34,36,m10,Getup_bed
117025,11,33,35,m10,Getup_bed
117026,13,34,35,m10,Getup_bed
117027,12,35,35,m10,Getup_bed
117028,12,34,36,m10,Getup_bed
117029,11,34,36,m10,Getup_bed
117030,11,35,35,m10,Getup_bed
117031,12,36,35,m10,Getup_bed
117032,12,35,36,m10,Getup_bed
117033,12,36,36,m10,Getup_bed
117034,12,34,36,m10,Getup_bed
117035,13,35,36,m10,Getup_bed
117036,13,35,37,m10,Getup_bed
117037,12,33,36,m10,Getup_bed
117038,12,35,36,m10,Getup_bed
117039,12,35,36,m10,Getup_bed
117040,11,35,36,m10,Getup_bed
117041,12,35,35,m10,Getup_bed
117042,12,34,36,m10,Getup_bed
117043,12,33,36,m10,Getup_bed
117044,13,34,36,m10,Getup_bed
117045,13,35,36,m10,Getup_bed
117046,12,34,36,m10,Getup_bed
117047,12,35,36,m10,Getup_bed
117048,13,35,36,m10,Getup_bed
117049,13,35,36,m10,Getup_bed
117050,12,36,36,m10,Getup_bed
117051,12,35,34,m10,Getup_bed
117052,12,35,36,m10,Getup_bed
117053,13,35,35,m10,Getup_bed
117054,12,34,36,m10,Getup_bed
117055,11,34,37,m10,Getup_bed
117056,13,34,37,m10,Getup_bed
117057,13,35,36,m10,Getup_bed
117058,11,35,34,m10,Getup_bed
117059,13,34,35,m10,Getup_bed
117060,12,35,36,m10,Getup_bed
117061,12,34,36,m10,Getup_bed
117062,13,36,36,m10,Getup_bed
117063,12,36,36,m10,Getup_bed
117064,12,34,36,m10,Getup_bed
117065,12,35,36,m10,Getup_bed
117066,12,35,36,m10,Getup_bed
118065,41,37,51,m10,Getup_bed
