,x axis,y axis,z axis,tester,activity
234658,28,33,29,m1,Brush_teeth
234659,28,51,29,m1,Brush_teeth
234660,28,53,32,m1,Brush_teeth
234661,27,51,33,m1,Brush_teeth
234662,28,53,31,m1,Brush_teeth
234663,28,52,29,m1,Brush_teeth
234664,26,53,33,m1,Brush_teeth
234665,25,51,32,m1,Brush_teeth
234666,26,53,30,m1,Brush_teeth
234667,26,53,29,m1,Brush_teeth
234668,24,52,31,m1,Brush_teeth
234669,25,52,30,m1,Brush_teeth
234670,26,51,32,m1,Brush_teeth
234671,27,51,33,m1,Brush_teeth
234672,26,54,32,m1,Brush_teeth
234673,25,55,34,m1,Brush_teeth
234674,27,51,34,m1,Brush_teeth
234675,27,53,35,m1,Brush_teeth
234676,27,51,36,m1,Brush_teeth
234677,27,51,38,m1,Brush_teeth
234678,28,53,37,m1,Brush_teeth
234679,29,51,37,m1,Brush_teeth
234680,29,51,38,m1,Brush_teeth
234681,26,54,36,m1,Brush_teeth
234682,25,53,36,m1,Brush_teeth
234683,25,52,37,m1,Brush_teeth
234684,24,52,36,m1,Brush_teeth
234685,22,51,36,m1,Brush_teeth
234686,24,52,36,m1,Brush_teeth
234687,24,50,37,m1,Brush_teeth
234688,25,50,37,m1,Brush_teeth
234689,24,52,39,m1,Brush_teeth
234690,24,51,38,m1,Brush_teeth
234691,22,49,38,m1,Brush_teeth
234692,22,50,38,m1,Brush_teeth
234693,19,50,38,m1,Brush_teeth
234694,18,50,37,m1,Brush_teeth
234695,17,49,38,m1,Brush_teeth
234696,18,50,38,m1,Brush_teeth
234697,18,49,37,m1,Brush_teeth
234698,20,50,36,m1,Brush_teeth
234699,22,49,37,m1,Brush_teeth
234700,24,50,38,m1,Brush_teeth
234701,24,49,38,m1,Brush_teeth
234702,22,50,40,m1,Brush_teeth
234703,22,49,40,m1,Brush_teeth
234704,20,49,42,m1,Brush_teeth
234705,21,44,42,m1,Brush_teeth
234706,19,43,42,m1,Brush_teeth
234707,19,45,46,m1,Brush_teeth
234708,19,44,46,m1,Brush_teeth
234709,20,44,44,m1,Brush_teeth
234710,20,41,45,m1,Brush_teeth
234711,20,44,43,m1,Brush_teeth
234712,21,45,45,m1,Brush_teeth
234713,22,43,45,m1,Brush_teeth
234714,19,43,45,m1,Brush_teeth
234715,16,47,43,m1,Brush_teeth
234716,13,46,43,m1,Brush_teeth
234717,14,49,43,m1,Brush_teeth
234718,17,48,43,m1,Brush_teeth
234719,17,48,43,m1,Brush_teeth
234720,19,52,42,m1,Brush_teeth
234721,26,54,39,m1,Brush_teeth
234722,30,50,39,m1,Brush_teeth
234723,32,46,40,m1,Brush_teeth
234724,33,53,40,m1,Brush_teeth
234725,34,50,42,m1,Brush_teeth
234726,33,45,42,m1,Brush_teeth
234727,35,51,39,m1,Brush_teeth
234728,33,45,43,m1,Brush_teeth
234729,29,47,42,m1,Brush_teeth
234730,30,49,40,m1,Brush_teeth
