,x axis,y axis,z axis,tester,activity
172513,36,42,51,m1,Use_telephone
172514,36,42,51,m1,Use_telephone
172515,35,42,50,m1,Use_telephone
172516,35,42,51,m1,Use_telephone
172517,35,41,51,m1,Use_telephone
172518,35,42,50,m1,Use_telephone
172519,36,42,51,m1,Use_telephone
172520,35,42,51,m1,Use_telephone
172521,36,42,50,m1,Use_telephone
172522,35,42,51,m1,Use_telephone
172523,35,42,51,m1,Use_telephone
172524,36,42,51,m1,Use_telephone
172525,36,42,51,m1,Use_telephone
172526,36,41,51,m1,Use_telephone
172527,35,41,51,m1,Use_telephone
172528,35,42,51,m1,Use_telephone
172529,35,42,50,m1,Use_telephone
172530,36,42,51,m1,Use_telephone
172531,35,43,51,m1,Use_telephone
172532,33,41,52,m1,Use_telephone
172533,35,42,51,m1,Use_telephone
172534,36,42,50,m1,Use_telephone
172535,35,41,50,m1,Use_telephone
172536,35,42,51,m1,Use_telephone
172537,36,41,52,m1,Use_telephone
172538,36,43,51,m1,Use_telephone
172539,36,42,50,m1,Use_telephone
172540,35,43,51,m1,Use_telephone
172541,35,43,50,m1,Use_telephone
172542,36,42,52,m1,Use_telephone
172543,34,43,51,m1,Use_telephone
172544,35,42,51,m1,Use_telephone
172545,35,43,50,m1,Use_telephone
172546,36,43,53,m1,Use_telephone
172547,35,41,51,m1,Use_telephone
172548,35,43,52,m1,Use_telephone
172549,35,43,51,m1,Use_telephone
172550,34,43,50,m1,Use_telephone
172551,34,44,47,m1,Use_telephone
172552,35,46,50,m1,Use_telephone
172553,33,44,48,m1,Use_telephone
172554,36,45,48,m1,Use_telephone
172555,38,46,49,m1,Use_telephone
172556,39,46,49,m1,Use_telephone
172557,39,47,50,m1,Use_telephone
172558,40,47,50,m1,Use_telephone
172559,41,47,52,m1,Use_telephone
172560,43,45,52,m1,Use_telephone
172561,40,45,52,m1,Use_telephone
172562,40,43,52,m1,Use_telephone
172563,40,41,52,m1,Use_telephone
172564,39,39,52,m1,Use_telephone
172565,40,40,50,m1,Use_telephone
172566,40,37,49,m1,Use_telephone
172567,38,33,49,m1,Use_telephone
172568,37,34,48,m1,Use_telephone
172569,37,38,48,m1,Use_telephone
172570,38,37,50,m1,Use_telephone
172571,37,40,49,m1,Use_telephone
172572,38,40,50,m1,Use_telephone
172573,37,40,49,m1,Use_telephone
172574,39,40,49,m1,Use_telephone
172575,39,42,49,m1,Use_telephone
172576,40,44,48,m1,Use_telephone
172577,39,41,48,m1,Use_telephone
172578,36,42,49,m1,Use_telephone
172579,34,43,49,m1,Use_telephone
172580,34,43,46,m1,Use_telephone
172581,31,45,47,m1,Use_telephone
172582,31,45,49,m1,Use_telephone
172583,29,45,48,m1,Use_telephone
172584,30,45,47,m1,Use_telephone
172585,32,45,48,m1,Use_telephone
172586,32,45,48,m1,Use_telephone
172587,31,44,47,m1,Use_telephone
172588,31,41,47,m1,Use_telephone
172589,29,44,46,m1,Use_telephone
172590,29,41,46,m1,Use_telephone
172591,28,39,46,m1,Use_telephone
172592,29,39,46,m1,Use_telephone
172593,26,40,46,m1,Use_telephone
172594,26,38,47,m1,Use_telephone
172595,25,38,49,m1,Use_telephone
172596,21,40,50,m1,Use_telephone
172597,22,39,51,m1,Use_telephone
172598,21,37,53,m1,Use_telephone
172599,21,35,52,m1,Use_telephone
172600,20,35,52,m1,Use_telephone
172601,19,33,54,m1,Use_telephone
172602,21,33,53,m1,Use_telephone
172603,21,31,53,m1,Use_telephone
172604,21,32,53,m1,Use_telephone
172605,21,33,51,m1,Use_telephone
