,x axis,y axis,z axis,tester,activity
189229,32,32,54,m4,Standup_chair
189230,9,32,32,m4,Standup_chair
189231,32,33,53,m4,Standup_chair
189232,31,33,54,m4,Standup_chair
189233,32,33,53,m4,Standup_chair
189234,31,34,53,m4,Standup_chair
189235,31,32,53,m4,Standup_chair
189236,30,33,53,m4,Standup_chair
189237,31,33,53,m4,Standup_chair
189238,31,32,53,m4,Standup_chair
189239,30,33,52,m4,Standup_chair
189240,31,32,53,m4,Standup_chair
189241,31,32,52,m4,Standup_chair
189242,30,32,53,m4,Standup_chair
189243,32,33,54,m4,Standup_chair
189244,30,34,54,m4,Standup_chair
189245,31,32,53,m4,Standup_chair
189246,32,32,53,m4,Standup_chair
189247,32,32,52,m4,Standup_chair
189248,32,34,52,m4,Standup_chair
189249,31,32,53,m4,Standup_chair
189250,31,34,52,m4,Standup_chair
189251,32,34,52,m4,Standup_chair
189252,31,32,53,m4,Standup_chair
189253,31,33,53,m4,Standup_chair
189254,31,33,54,m4,Standup_chair
189255,32,33,53,m4,Standup_chair
189256,30,33,53,m4,Standup_chair
189257,33,33,53,m4,Standup_chair
189258,31,33,53,m4,Standup_chair
189259,30,33,53,m4,Standup_chair
189260,31,34,52,m4,Standup_chair
189261,31,33,53,m4,Standup_chair
189262,31,34,53,m4,Standup_chair
189263,31,33,53,m4,Standup_chair
189264,31,32,53,m4,Standup_chair
189265,31,33,52,m4,Standup_chair
189266,32,32,52,m4,Standup_chair
189267,31,33,53,m4,Standup_chair
189268,32,33,53,m4,Standup_chair
189269,31,33,53,m4,Standup_chair
189270,31,33,52,m4,Standup_chair
189271,30,32,53,m4,Standup_chair
189272,31,34,52,m4,Standup_chair
189273,31,32,53,m4,Standup_chair
189274,29,32,53,m4,Standup_chair
189275,31,33,53,m4,Standup_chair
189276,32,33,54,m4,Standup_chair
189277,32,32,54,m4,Standup_chair
189278,32,33,53,m4,Standup_chair
189279,31,33,53,m4,Standup_chair
189280,30,32,53,m4,Standup_chair
189281,32,32,53,m4,Standup_chair
189282,30,33,53,m4,Standup_chair
189283,30,32,53,m4,Standup_chair
189284,30,32,52,m4,Standup_chair
189285,30,33,53,m4,Standup_chair
189286,31,33,53,m4,Standup_chair
189287,30,32,53,m4,Standup_chair
189288,31,33,52,m4,Standup_chair
189289,31,34,54,m4,Standup_chair
189290,32,32,53,m4,Standup_chair
189291,29,31,54,m4,Standup_chair
189292,31,32,52,m4,Standup_chair
189293,31,33,53,m4,Standup_chair
189294,31,33,52,m4,Standup_chair
189295,31,33,53,m4,Standup_chair
189296,31,33,52,m4,Standup_chair
189297,31,33,53,m4,Standup_chair
189298,31,33,53,m4,Standup_chair
189299,31,32,53,m4,Standup_chair
189300,29,32,52,m4,Standup_chair
189301,31,33,53,m4,Standup_chair
189302,30,33,53,m4,Standup_chair
189303,32,33,53,m4,Standup_chair
189304,31,34,53,m4,Standup_chair
189305,32,33,53,m4,Standup_chair
