,x axis,y axis,z axis,tester,activity
0,12,28,33,f1,Liedown_bed
1,12,28,31,f1,Liedown_bed
2,11,28,32,f1,Liedown_bed
3,11,28,32,f1,Liedown_bed
4,12,27,31,f1,Liedown_bed
5,12,27,31,f1,Liedown_bed
6,10,28,31,f1,Liedown_bed
7,11,29,31,f1,Liedown_bed
8,12,29,31,f1,Liedown_bed
9,12,30,31,f1,Liedown_bed
10,11,29,31,f1,Liedown_bed
11,10,29,30,f1,Liedown_bed
12,11,30,30,f1,Liedown_bed
13,12,32,32,f1,Liedown_bed
14,13,32,33,f1,Liedown_bed
15,13,35,31,f1,Liedown_bed
16,13,37,31,f1,Liedown_bed
17,13,38,31,f1,Liedown_bed
18,13,36,31,f1,Liedown_bed
19,13,36,31,f1,Liedown_bed
20,12,36,31,f1,Liedown_bed
21,10,36,28,f1,Liedown_bed
22,11,36,31,f1,Liedown_bed
23,10,33,32,f1,Liedown_bed
24,10,32,30,f1,Liedown_bed
25,11,34,31,f1,Liedown_bed
26,13,34,33,f1,Liedown_bed
27,12,36,33,f1,Liedown_bed
28,12,38,32,f1,Liedown_bed
29,12,40,32,f1,Liedown_bed
30,13,38,32,f1,Liedown_bed
31,11,38,32,f1,Liedown_bed
32,12,38,33,f1,Liedown_bed
33,12,39,33,f1,Liedown_bed
34,12,38,33,f1,Liedown_bed
35,12,38,33,f1,Liedown_bed
36,11,36,33,f1,Liedown_bed
37,12,37,32,f1,Liedown_bed
38,12,36,33,f1,Liedown_bed
39,12,36,32,f1,Liedown_bed
40,13,37,32,f1,Liedown_bed
41,13,36,33,f1,Liedown_bed
42,13,36,33,f1,Liedown_bed
43,13,36,34,f1,Liedown_bed
44,11,37,34,f1,Liedown_bed
45,12,36,33,f1,Liedown_bed
46,11,38,34,f1,Liedown_bed
47,13,37,34,f1,Liedown_bed
48,13,38,34,f1,Liedown_bed
49,14,38,33,f1,Liedown_bed
50,12,38,34,f1,Liedown_bed
51,12,36,34,f1,Liedown_bed
52,13,38,34,f1,Liedown_bed
53,13,36,34,f1,Liedown_bed
54,12,38,34,f1,Liedown_bed
55,12,37,33,f1,Liedown_bed
56,13,38,32,f1,Liedown_bed
57,13,38,33,f1,Liedown_bed
58,11,39,32,f1,Liedown_bed
59,11,37,33,f1,Liedown_bed
60,12,37,32,f1,Liedown_bed
61,12,37,31,f1,Liedown_bed
62,12,38,32,f1,Liedown_bed
63,12,39,33,f1,Liedown_bed
64,12,39,32,f1,Liedown_bed
65,12,39,33,f1,Liedown_bed
66,11,39,32,f1,Liedown_bed
67,13,40,32,f1,Liedown_bed
68,11,42,32,f1,Liedown_bed
69,12,44,33,f1,Liedown_bed
70,12,44,32,f1,Liedown_bed
71,11,45,34,f1,Liedown_bed
72,12,48,32,f1,Liedown_bed
73,10,50,35,f1,Liedown_bed
74,12,48,37,f1,Liedown_bed
75,11,47,40,f1,Liedown_bed
76,9,49,47,f1,Liedown_bed
77,8,51,43,f1,Liedown_bed
78,10,49,45,f1,Liedown_bed
79,15,45,42,f1,Liedown_bed
80,18,40,37,f1,Liedown_bed
81,21,33,30,f1,Liedown_bed
82,25,36,29,f1,Liedown_bed
83,25,32,27,f1,Liedown_bed
84,23,37,28,f1,Liedown_bed
85,22,44,32,f1,Liedown_bed
86,25,43,34,f1,Liedown_bed
87,23,45,36,f1,Liedown_bed
88,22,47,35,f1,Liedown_bed
89,19,47,41,f1,Liedown_bed
90,15,44,42,f1,Liedown_bed
91,12,46,42,f1,Liedown_bed
92,12,40,40,f1,Liedown_bed
93,11,39,37,f1,Liedown_bed
94,7,39,35,f1,Liedown_bed
95,9,29,39,f1,Liedown_bed
96,11,32,33,f1,Liedown_bed
97,6,33,34,f1,Liedown_bed
98,9,31,34,f1,Liedown_bed
99,13,30,34,f1,Liedown_bed
100,13,28,30,f1,Liedown_bed
101,10,41,34,f1,Liedown_bed
102,8,38,31,f1,Liedown_bed
103,8,34,29,f1,Liedown_bed
104,8,34,31,f1,Liedown_bed
105,12,34,36,f1,Liedown_bed
106,9,37,39,f1,Liedown_bed
107,11,34,35,f1,Liedown_bed
108,7,36,31,f1,Liedown_bed
109,7,34,27,f1,Liedown_bed
110,8,34,30,f1,Liedown_bed
111,12,34,36,f1,Liedown_bed
112,13,36,35,f1,Liedown_bed
113,10,32,33,f1,Liedown_bed
114,12,32,34,f1,Liedown_bed
115,11,32,34,f1,Liedown_bed
116,10,31,35,f1,Liedown_bed
117,13,30,38,f1,Liedown_bed
118,12,37,34,f1,Liedown_bed
119,15,33,39,f1,Liedown_bed
120,14,36,41,f1,Liedown_bed
121,12,40,42,f1,Liedown_bed
122,10,38,45,f1,Liedown_bed
123,9,38,46,f1,Liedown_bed
124,9,35,45,f1,Liedown_bed
125,12,37,46,f1,Liedown_bed
126,14,38,46,f1,Liedown_bed
127,16,36,44,f1,Liedown_bed
128,19,37,43,f1,Liedown_bed
129,21,36,40,f1,Liedown_bed
130,22,34,42,f1,Liedown_bed
131,22,35,43,f1,Liedown_bed
132,22,34,47,f1,Liedown_bed
133,21,35,48,f1,Liedown_bed
134,22,39,49,f1,Liedown_bed
135,21,38,49,f1,Liedown_bed
136,22,38,48,f1,Liedown_bed
137,22,39,48,f1,Liedown_bed
138,23,39,49,f1,Liedown_bed
139,25,35,51,f1,Liedown_bed
140,23,33,51,f1,Liedown_bed
141,23,33,51,f1,Liedown_bed
142,21,34,51,f1,Liedown_bed
143,21,33,49,f1,Liedown_bed
144,22,33,50,f1,Liedown_bed
145,23,36,51,f1,Liedown_bed
146,25,40,51,f1,Liedown_bed
147,26,40,50,f1,Liedown_bed
148,25,40,49,f1,Liedown_bed
149,23,36,50,f1,Liedown_bed
150,22,35,50,f1,Liedown_bed
151,21,33,50,f1,Liedown_bed
152,20,40,48,f1,Liedown_bed
153,20,36,44,f1,Liedown_bed
154,22,36,47,f1,Liedown_bed
155,21,41,50,f1,Liedown_bed
156,24,46,52,f1,Liedown_bed
157,28,43,52,f1,Liedown_bed
158,27,38,53,f1,Liedown_bed
159,22,35,54,f1,Liedown_bed
160,18,36,53,f1,Liedown_bed
161,17,35,50,f1,Liedown_bed
162,17,35,44,f1,Liedown_bed
163,18,38,45,f1,Liedown_bed
164,19,44,43,f1,Liedown_bed
165,25,40,42,f1,Liedown_bed
166,26,50,45,f1,Liedown_bed
167,35,49,47,f1,Liedown_bed
168,41,50,52,f1,Liedown_bed
169,44,47,56,f1,Liedown_bed
170,34,24,55,f1,Liedown_bed
171,29,32,55,f1,Liedown_bed
172,26,40,53,f1,Liedown_bed
173,29,43,52,f1,Liedown_bed
174,30,42,51,f1,Liedown_bed
175,32,40,50,f1,Liedown_bed
176,31,40,52,f1,Liedown_bed
177,34,42,51,f1,Liedown_bed
178,35,44,50,f1,Liedown_bed
179,34,43,49,f1,Liedown_bed
180,34,38,55,f1,Liedown_bed
181,33,36,53,f1,Liedown_bed
182,34,38,51,f1,Liedown_bed
183,35,40,53,f1,Liedown_bed
184,37,42,51,f1,Liedown_bed
185,35,42,52,f1,Liedown_bed
186,36,41,50,f1,Liedown_bed
187,36,41,51,f1,Liedown_bed
188,37,41,51,f1,Liedown_bed
189,35,44,48,f1,Liedown_bed
190,40,41,47,f1,Liedown_bed
191,40,41,49,f1,Liedown_bed
192,36,43,48,f1,Liedown_bed
193,37,46,48,f1,Liedown_bed
194,35,43,48,f1,Liedown_bed
195,33,46,51,f1,Liedown_bed
196,32,53,51,f1,Liedown_bed
197,34,49,48,f1,Liedown_bed
198,37,45,49,f1,Liedown_bed
199,38,45,50,f1,Liedown_bed
200,36,45,46,f1,Liedown_bed
201,35,45,48,f1,Liedown_bed
202,36,46,49,f1,Liedown_bed
203,37,46,47,f1,Liedown_bed
204,34,46,49,f1,Liedown_bed
205,35,44,47,f1,Liedown_bed
206,34,44,46,f1,Liedown_bed
207,35,44,47,f1,Liedown_bed
208,36,42,48,f1,Liedown_bed
209,37,43,46,f1,Liedown_bed
210,37,43,50,f1,Liedown_bed
211,35,48,48,f1,Liedown_bed
212,35,46,46,f1,Liedown_bed
213,38,44,48,f1,Liedown_bed
214,39,43,49,f1,Liedown_bed
215,38,46,47,f1,Liedown_bed
216,36,51,48,f1,Liedown_bed
217,36,52,48,f1,Liedown_bed
218,37,47,48,f1,Liedown_bed
219,38,45,48,f1,Liedown_bed
220,37,48,48,f1,Liedown_bed
221,37,47,47,f1,Liedown_bed
222,36,47,49,f1,Liedown_bed
223,37,45,49,f1,Liedown_bed
224,39,44,48,f1,Liedown_bed
225,40,44,46,f1,Liedown_bed
226,37,47,48,f1,Liedown_bed
227,39,41,46,f1,Liedown_bed
228,40,45,48,f1,Liedown_bed
229,39,44,51,f1,Liedown_bed
230,36,47,54,f1,Liedown_bed
231,36,49,52,f1,Liedown_bed
232,35,45,49,f1,Liedown_bed
233,31,45,51,f1,Liedown_bed
234,31,45,52,f1,Liedown_bed
235,26,39,57,f1,Liedown_bed
236,20,21,53,f1,Liedown_bed
237,16,36,49,f1,Liedown_bed
238,16,35,48,f1,Liedown_bed
239,19,40,46,f1,Liedown_bed
240,30,35,45,f1,Liedown_bed
241,33,38,46,f1,Liedown_bed
242,44,36,50,f1,Liedown_bed
243,46,41,49,f1,Liedown_bed
244,51,35,50,f1,Liedown_bed
245,49,32,48,f1,Liedown_bed
246,45,44,44,f1,Liedown_bed
247,31,41,33,f1,Liedown_bed
248,31,48,42,f1,Liedown_bed
249,30,60,63,f1,Liedown_bed
250,33,52,59,f1,Liedown_bed
251,37,47,48,f1,Liedown_bed
252,38,44,51,f1,Liedown_bed
