,x axis,y axis,z axis,tester,activity
411173,31,33,53,f3,Pour_water
411174,32,31,53,f3,Pour_water
411175,33,32,53,f3,Pour_water
411176,32,33,52,f3,Pour_water
411177,31,31,53,f3,Pour_water
411178,33,32,53,f3,Pour_water
411179,32,33,54,f3,Pour_water
411180,32,32,53,f3,Pour_water
411181,33,32,53,f3,Pour_water
411182,32,32,53,f3,Pour_water
411183,32,32,53,f3,Pour_water
411184,32,32,52,f3,Pour_water
411185,32,33,52,f3,Pour_water
411186,33,32,53,f3,Pour_water
411187,32,32,53,f3,Pour_water
411188,32,33,54,f3,Pour_water
411189,31,32,53,f3,Pour_water
411190,33,33,54,f3,Pour_water
411191,32,33,53,f3,Pour_water
411192,33,33,53,f3,Pour_water
411193,33,32,54,f3,Pour_water
411194,32,32,54,f3,Pour_water
411195,32,32,53,f3,Pour_water
411196,33,32,54,f3,Pour_water
411197,33,32,54,f3,Pour_water
411198,32,31,53,f3,Pour_water
411199,31,32,53,f3,Pour_water
411200,33,32,53,f3,Pour_water
411201,33,32,53,f3,Pour_water
411202,33,32,53,f3,Pour_water
411203,33,32,53,f3,Pour_water
411204,33,32,53,f3,Pour_water
411205,33,33,53,f3,Pour_water
411206,32,31,54,f3,Pour_water
411207,32,33,53,f3,Pour_water
411208,32,32,53,f3,Pour_water
411209,32,31,53,f3,Pour_water
411210,32,32,53,f3,Pour_water
411211,33,33,53,f3,Pour_water
411212,33,31,54,f3,Pour_water
411213,32,32,54,f3,Pour_water
411214,33,32,53,f3,Pour_water
411215,33,32,52,f3,Pour_water
411216,32,33,54,f3,Pour_water
411217,32,32,54,f3,Pour_water
411218,32,33,53,f3,Pour_water
411219,32,31,53,f3,Pour_water
411220,32,32,54,f3,Pour_water
411221,32,32,52,f3,Pour_water
411222,33,32,53,f3,Pour_water
411223,32,32,53,f3,Pour_water
411224,31,32,53,f3,Pour_water
411225,33,33,53,f3,Pour_water
411226,33,31,54,f3,Pour_water
411227,32,30,53,f3,Pour_water
411228,32,31,53,f3,Pour_water
411229,32,31,54,f3,Pour_water
411230,32,35,54,f3,Pour_water
411231,32,34,53,f3,Pour_water
411232,33,36,53,f3,Pour_water
411233,32,38,53,f3,Pour_water
