,x axis,y axis,z axis,tester,activity
168137,29,41,50,m2,Descend_stairs
168138,27,41,51,m2,Descend_stairs
168139,27,41,51,m2,Descend_stairs
168140,27,40,50,m2,Descend_stairs
168141,27,39,49,m2,Descend_stairs
168142,27,39,49,m2,Descend_stairs
168143,27,40,48,m2,Descend_stairs
168144,28,41,48,m2,Descend_stairs
168145,28,43,45,m2,Descend_stairs
168146,27,45,41,m2,Descend_stairs
168147,27,47,39,m2,Descend_stairs
168148,26,51,37,m2,Descend_stairs
168149,28,51,35,m2,Descend_stairs
168150,24,52,35,m2,Descend_stairs
168151,24,57,37,m2,Descend_stairs
168152,23,55,36,m2,Descend_stairs
168153,22,50,38,m2,Descend_stairs
168154,21,51,39,m2,Descend_stairs
168155,18,48,36,m2,Descend_stairs
168156,17,46,35,m2,Descend_stairs
168157,14,45,36,m2,Descend_stairs
168158,14,39,38,m2,Descend_stairs
168159,11,37,38,m2,Descend_stairs
168160,10,35,37,m2,Descend_stairs
168161,11,38,38,m2,Descend_stairs
168162,9,42,40,m2,Descend_stairs
168163,10,41,42,m2,Descend_stairs
168164,11,40,43,m2,Descend_stairs
168165,11,38,39,m2,Descend_stairs
168166,13,37,42,m2,Descend_stairs
168167,14,36,39,m2,Descend_stairs
168168,16,38,40,m2,Descend_stairs
168169,16,36,42,m2,Descend_stairs
168170,18,37,40,m2,Descend_stairs
168171,18,37,41,m2,Descend_stairs
168172,19,35,42,m2,Descend_stairs
168173,19,35,40,m2,Descend_stairs
168174,22,35,40,m2,Descend_stairs
168175,23,34,39,m2,Descend_stairs
168176,25,32,40,m2,Descend_stairs
168177,26,30,39,m2,Descend_stairs
168178,24,30,40,m2,Descend_stairs
168179,23,36,39,m2,Descend_stairs
168180,14,40,39,m2,Descend_stairs
168181,0,44,37,m2,Descend_stairs
168182,0,46,40,m2,Descend_stairs
168183,0,47,39,m2,Descend_stairs
168184,3,46,37,m2,Descend_stairs
168185,4,36,37,m2,Descend_stairs
168186,9,36,35,m2,Descend_stairs
168187,13,40,37,m2,Descend_stairs
168188,15,36,39,m2,Descend_stairs
168189,18,36,37,m2,Descend_stairs
168190,21,36,39,m2,Descend_stairs
168191,21,36,37,m2,Descend_stairs
168192,21,37,36,m2,Descend_stairs
168193,19,38,35,m2,Descend_stairs
168194,20,36,35,m2,Descend_stairs
168195,21,36,35,m2,Descend_stairs
168196,20,36,38,m2,Descend_stairs
168197,18,37,39,m2,Descend_stairs
168198,7,38,38,m2,Descend_stairs
168199,1,40,41,m2,Descend_stairs
168200,0,44,48,m2,Descend_stairs
168201,7,38,50,m2,Descend_stairs
168202,12,37,42,m2,Descend_stairs
168203,15,37,41,m2,Descend_stairs
168204,16,34,42,m2,Descend_stairs
168205,20,31,42,m2,Descend_stairs
168206,23,32,40,m2,Descend_stairs
168207,26,32,39,m2,Descend_stairs
168208,24,33,35,m2,Descend_stairs
168209,25,37,32,m2,Descend_stairs
168210,23,41,34,m2,Descend_stairs
168211,20,41,34,m2,Descend_stairs
168212,13,43,31,m2,Descend_stairs
168213,4,40,31,m2,Descend_stairs
168214,0,39,33,m2,Descend_stairs
168215,0,41,33,m2,Descend_stairs
168216,0,44,32,m2,Descend_stairs
168217,8,42,34,m2,Descend_stairs
168218,12,39,33,m2,Descend_stairs
168219,14,39,30,m2,Descend_stairs
168220,22,38,28,m2,Descend_stairs
168221,23,41,35,m2,Descend_stairs
168222,17,42,35,m2,Descend_stairs
168223,20,40,33,m2,Descend_stairs
168224,19,38,33,m2,Descend_stairs
168225,20,37,34,m2,Descend_stairs
168226,24,37,34,m2,Descend_stairs
168227,14,41,34,m2,Descend_stairs
168228,5,44,36,m2,Descend_stairs
168229,2,45,38,m2,Descend_stairs
168230,0,47,36,m2,Descend_stairs
168231,0,51,40,m2,Descend_stairs
168232,11,51,44,m2,Descend_stairs
168233,17,46,40,m2,Descend_stairs
168234,19,43,37,m2,Descend_stairs
168235,19,42,37,m2,Descend_stairs
168236,23,39,36,m2,Descend_stairs
168237,24,37,35,m2,Descend_stairs
168238,24,38,34,m2,Descend_stairs
168239,22,40,35,m2,Descend_stairs
168240,20,39,36,m2,Descend_stairs
168241,18,41,35,m2,Descend_stairs
168242,20,40,36,m2,Descend_stairs
168243,16,40,36,m2,Descend_stairs
168244,7,42,35,m2,Descend_stairs
168245,0,44,35,m2,Descend_stairs
168246,1,44,33,m2,Descend_stairs
168247,1,44,33,m2,Descend_stairs
168248,10,41,34,m2,Descend_stairs
168249,16,40,34,m2,Descend_stairs
168250,14,41,30,m2,Descend_stairs
168251,22,40,36,m2,Descend_stairs
168252,20,42,37,m2,Descend_stairs
168253,19,42,34,m2,Descend_stairs
168254,19,39,35,m2,Descend_stairs
168255,20,38,35,m2,Descend_stairs
168256,19,39,33,m2,Descend_stairs
168257,18,40,34,m2,Descend_stairs
168258,12,42,34,m2,Descend_stairs
168259,8,43,33,m2,Descend_stairs
168260,3,43,34,m2,Descend_stairs
168261,1,44,33,m2,Descend_stairs
168262,0,46,37,m2,Descend_stairs
168263,12,49,45,m2,Descend_stairs
168264,17,48,42,m2,Descend_stairs
168265,18,45,38,m2,Descend_stairs
168266,20,42,39,m2,Descend_stairs
168267,23,39,37,m2,Descend_stairs
168268,25,40,36,m2,Descend_stairs
168269,22,39,35,m2,Descend_stairs
168270,21,40,35,m2,Descend_stairs
168271,20,40,34,m2,Descend_stairs
168272,17,41,34,m2,Descend_stairs
168273,20,40,34,m2,Descend_stairs
168274,16,42,34,m2,Descend_stairs
168275,5,43,32,m2,Descend_stairs
168276,0,43,32,m2,Descend_stairs
168277,0,46,32,m2,Descend_stairs
168278,0,43,32,m2,Descend_stairs
168279,8,41,33,m2,Descend_stairs
168280,15,40,35,m2,Descend_stairs
168281,20,39,35,m2,Descend_stairs
168282,21,38,36,m2,Descend_stairs
168283,21,40,35,m2,Descend_stairs
168284,21,41,36,m2,Descend_stairs
168285,21,40,34,m2,Descend_stairs
168286,21,40,34,m2,Descend_stairs
168287,19,41,34,m2,Descend_stairs
168288,19,42,35,m2,Descend_stairs
168289,18,44,36,m2,Descend_stairs
168290,12,45,37,m2,Descend_stairs
168291,8,46,36,m2,Descend_stairs
168292,7,46,36,m2,Descend_stairs
168293,0,49,38,m2,Descend_stairs
168294,5,48,47,m2,Descend_stairs
168295,14,42,44,m2,Descend_stairs
168296,17,43,39,m2,Descend_stairs
168297,19,43,36,m2,Descend_stairs
168298,21,40,36,m2,Descend_stairs
168299,22,37,35,m2,Descend_stairs
168300,23,37,35,m2,Descend_stairs
168301,24,38,34,m2,Descend_stairs
168302,20,38,33,m2,Descend_stairs
168303,20,39,34,m2,Descend_stairs
168304,21,38,34,m2,Descend_stairs
168305,20,39,34,m2,Descend_stairs
168306,17,40,33,m2,Descend_stairs
168307,6,44,33,m2,Descend_stairs
168308,0,49,35,m2,Descend_stairs
168309,0,52,34,m2,Descend_stairs
168310,0,49,35,m2,Descend_stairs
168311,2,44,34,m2,Descend_stairs
168312,12,43,36,m2,Descend_stairs
168313,17,44,36,m2,Descend_stairs
168314,18,45,35,m2,Descend_stairs
168315,22,44,35,m2,Descend_stairs
168316,24,42,35,m2,Descend_stairs
168317,26,42,34,m2,Descend_stairs
168318,25,40,32,m2,Descend_stairs
168319,24,39,32,m2,Descend_stairs
168320,24,41,32,m2,Descend_stairs
168321,23,42,34,m2,Descend_stairs
168322,19,42,35,m2,Descend_stairs
168323,15,46,35,m2,Descend_stairs
168324,9,52,36,m2,Descend_stairs
168325,0,56,36,m2,Descend_stairs
168326,1,53,38,m2,Descend_stairs
168327,8,46,41,m2,Descend_stairs
168328,14,44,42,m2,Descend_stairs
168329,17,49,39,m2,Descend_stairs
168330,21,41,36,m2,Descend_stairs
168331,24,37,35,m2,Descend_stairs
168332,26,38,35,m2,Descend_stairs
168333,24,39,36,m2,Descend_stairs
168334,21,41,36,m2,Descend_stairs
168335,18,41,35,m2,Descend_stairs
168336,18,41,35,m2,Descend_stairs
168337,18,40,36,m2,Descend_stairs
168338,20,39,36,m2,Descend_stairs
168339,18,41,35,m2,Descend_stairs
168340,8,48,36,m2,Descend_stairs
168341,0,52,34,m2,Descend_stairs
168342,0,52,33,m2,Descend_stairs
168343,0,50,34,m2,Descend_stairs
168344,6,45,35,m2,Descend_stairs
168345,9,44,34,m2,Descend_stairs
168346,14,41,37,m2,Descend_stairs
